Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,99.92,53.19,HOLD,0.32,-0.88,2023
01-09-2023,99.60,51.94,HOLD,-2.79,-1.20,2023
01-06-2023,102.46,66.79,HOLD,1.57,1.64,2023
01-05-2023,100.88,61.08,HOLD,0.04,0.07,2023
01-04-2023,100.84,60.92,HOLD,0.03,0.03,2023
01-03-2023,100.81,60.81,HOLD,-0.11,0.00,2023
12-30-2022,100.92,61.40,HOLD,0.59,,2022
12-29-2022,100.33,59.43,HOLD,1.20,,2022
12-28-2022,99.14,55.15,HOLD,-0.52,,2022
12-27-2022,99.66,57.62,HOLD,0.36,,2022
12-23-2022,99.30,56.36,HOLD,0.80,,2022
12-22-2022,98.51,53.56,HOLD,-1.25,,2022
12-21-2022,99.76,59.14,HOLD,1.61,,2022
12-20-2022,98.18,53.45,HOLD,0.66,,2022
12-19-2022,97.54,50.87,HOLD,-0.81,,2022
12-16-2022,98.34,54.36,HOLD,-0.15,,2022
12-15-2022,98.49,55.02,HOLD,-1.46,,2022
12-14-2022,99.95,61.78,HOLD,0.06,,2022
12-13-2022,99.89,61.60,HOLD,0.33,,2022
12-12-2022,99.56,60.65,HOLD,1.31,,2022
12-09-2022,98.27,56.79,HOLD,-1.23,,2022
12-08-2022,99.49,62.14,HOLD,0.45,,2022
12-07-2022,99.04,60.88,HOLD,0.31,,2022
12-06-2022,98.73,60.03,HOLD,-1.94,,2022
12-05-2022,100.68,68.80,HOLD,-0.33,,2022
12-02-2022,101.01,70.41,SELL,1.52,,2022
12-01-2022,99.50,67.13,HOLD,0.79,,2022
11-30-2022,98.72,65.28,HOLD,1.32,,2022
11-29-2022,97.43,62.01,HOLD,0.55,,2022
11-28-2022,96.90,60.58,HOLD,-0.58,,2022
11-25-2022,97.47,62.93,HOLD,0.35,,2022
11-23-2022,97.13,62.12,HOLD,0.29,,2022
11-22-2022,96.85,61.47,HOLD,0.68,,2022
11-21-2022,96.20,60.00,HOLD,0.88,,2022
11-18-2022,95.36,58.08,HOLD,0.88,,2022
11-17-2022,94.53,56.15,HOLD,0.19,,2022
11-16-2022,94.35,55.73,HOLD,-1.50,,2022
11-15-2022,95.79,59.91,HOLD,3.06,,2022
11-14-2022,92.95,53.54,HOLD,-0.75,,2022
11-11-2022,93.65,55.56,HOLD,-4.28,,2022
11-10-2022,97.84,70.30,SELL,2.85,,2022
11-09-2022,95.13,64.67,HOLD,-1.18,,2022
11-08-2022,96.27,69.85,HOLD,0.10,,2022
11-07-2022,96.17,69.65,HOLD,1.00,,2022
11-04-2022,95.22,67.78,HOLD,0.44,,2022
11-03-2022,94.80,66.95,HOLD,0.69,,2022
11-02-2022,94.15,65.67,HOLD,-1.47,,2022
11-01-2022,95.55,71.17,SELL,0.77,,2022
10-31-2022,94.82,69.95,HOLD,-0.27,,2022
10-28-2022,95.08,70.94,SELL,3.57,,2022
10-27-2022,91.80,65.16,HOLD,1.41,,2022
10-26-2022,90.52,62.46,HOLD,2.44,,2022
10-25-2022,88.36,57.26,HOLD,-1.53,,2022
10-24-2022,89.73,62.35,HOLD,1.34,,2022
10-21-2022,88.54,59.44,HOLD,1.49,,2022
10-20-2022,87.24,55.99,HOLD,-0.45,,2022
10-19-2022,87.63,57.35,HOLD,0.31,,2022
10-18-2022,87.36,56.67,HOLD,3.42,,2022
10-17-2022,84.47,48.58,HOLD,2.28,,2022
10-14-2022,82.59,42.05,HOLD,-2.69,,2022
10-13-2022,84.87,49.07,HOLD,2.27,,2022
10-12-2022,82.99,41.60,HOLD,-1.89,,2022
10-11-2022,84.59,47.06,HOLD,0.51,,2022
10-10-2022,84.16,45.27,HOLD,0.18,,2022
10-07-2022,84.01,44.66,HOLD,-0.32,,2022
10-06-2022,84.28,45.50,HOLD,-1.09,,2022
10-05-2022,85.21,48.43,HOLD,-0.37,,2022
10-04-2022,85.53,49.44,HOLD,2.91,,2022
10-03-2022,83.11,40.72,HOLD,1.53,,2022
09-30-2022,81.86,35.37,HOLD,-0.58,,2022
09-29-2022,82.34,36.55,HOLD,-1.15,,2022
09-28-2022,83.30,38.95,HOLD,2.84,,2022
09-27-2022,81.00,28.49,BUY,-0.11,,2022
09-26-2022,81.09,28.67,BUY,-1.15,,2022
09-23-2022,82.03,30.52,HOLD,-1.70,,2022
09-22-2022,83.45,33.57,HOLD,-1.03,,2022
09-21-2022,84.32,35.59,HOLD,-0.97,,2022
09-20-2022,85.15,37.60,HOLD,0.24,,2022
09-19-2022,84.95,36.80,HOLD,-0.29,,2022
09-16-2022,85.20,37.35,HOLD,-0.48,,2022
09-15-2022,85.61,38.23,HOLD,-0.91,,2022
09-14-2022,86.40,39.90,HOLD,3.20,,2022
09-13-2022,83.72,30.29,HOLD,-4.65,,2022
09-12-2022,87.80,39.14,HOLD,-0.27,,2022
09-09-2022,88.04,39.78,HOLD,1.71,,2022
09-08-2022,86.56,33.61,HOLD,-1.02,,2022
09-07-2022,87.45,35.65,HOLD,0.33,,2022
09-06-2022,87.16,34.44,HOLD,-0.49,,2022
09-02-2022,87.59,35.35,HOLD,-0.50,,2022
09-01-2022,88.03,36.26,HOLD,-1.92,,2022
08-31-2022,89.75,40.01,HOLD,-1.19,,2022
08-30-2022,90.83,42.57,HOLD,-1.40,,2022
08-29-2022,92.12,45.82,HOLD,-1.50,,2022
08-26-2022,93.52,49.64,HOLD,-2.72,,2022
08-25-2022,96.13,58.02,HOLD,3.02,,2022
08-24-2022,93.31,49.46,HOLD,0.95,,2022
08-23-2022,92.43,46.29,HOLD,0.71,,2022
08-22-2022,91.78,43.87,HOLD,-1.73,,2022
08-19-2022,93.40,48.97,HOLD,-1.38,,2022
08-18-2022,94.71,53.66,HOLD,-0.29,,2022
08-17-2022,94.99,54.70,HOLD,-0.06,,2022
08-16-2022,95.05,54.91,HOLD,-1.12,,2022
08-15-2022,96.13,58.70,HOLD,1.18,,2022
08-12-2022,95.01,55.76,HOLD,2.00,,2022
08-11-2022,93.15,50.30,HOLD,-0.29,,2022
08-10-2022,93.42,51.15,HOLD,1.61,,2022
08-09-2022,91.94,46.54,HOLD,0.81,,2022
08-08-2022,91.20,44.09,HOLD,-1.97,,2022
08-05-2022,93.03,49.27,HOLD,0.27,,2022
08-04-2022,92.78,48.51,HOLD,-1.85,,2022
08-03-2022,94.53,53.79,HOLD,0.83,,2022
08-02-2022,93.75,51.61,HOLD,0.55,,2022
08-01-2022,93.24,50.18,HOLD,0.03,,2022
07-29-2022,93.21,50.10,HOLD,0.89,,2022
07-28-2022,92.39,47.97,HOLD,2.35,,2022
07-27-2022,90.27,42.01,HOLD,0.03,,2022
07-26-2022,90.24,41.93,HOLD,-4.58,,2022
07-25-2022,94.57,52.53,HOLD,0.38,,2022
07-22-2022,94.21,51.58,HOLD,-0.72,,2022
07-21-2022,94.89,53.45,HOLD,0.06,,2022
07-20-2022,94.83,53.31,HOLD,1.08,,2022
07-19-2022,93.82,51.03,HOLD,4.48,,2022
07-18-2022,89.80,40.27,HOLD,-1.57,,2022
07-15-2022,91.23,43.43,HOLD,1.28,,2022
07-14-2022,90.08,39.91,HOLD,-1.88,,2022
07-13-2022,91.81,43.70,HOLD,-2.85,,2022
07-12-2022,94.50,50.64,HOLD,-0.22,,2022
07-11-2022,94.71,51.23,HOLD,-0.43,,2022
07-08-2022,95.12,52.34,HOLD,1.26,,2022
07-07-2022,93.94,49.42,HOLD,0.02,,2022
07-06-2022,93.92,49.38,HOLD,1.08,,2022
07-05-2022,92.92,47.00,HOLD,-4.23,,2022
07-01-2022,97.02,57.21,HOLD,0.95,,2022
06-30-2022,96.11,55.20,HOLD,3.01,,2022
06-29-2022,93.30,48.25,HOLD,-0.51,,2022
06-28-2022,93.78,49.47,HOLD,-1.09,,2022
06-27-2022,94.81,52.09,HOLD,0.65,,2022
06-24-2022,94.20,50.65,HOLD,2.66,,2022
06-23-2022,91.76,44.47,HOLD,-0.86,,2022
06-22-2022,92.56,46.23,HOLD,-0.39,,2022
06-21-2022,92.92,47.01,HOLD,4.55,,2022
06-17-2022,88.88,35.73,HOLD,-0.71,,2022
06-16-2022,89.52,36.88,HOLD,-2.99,,2022
06-15-2022,92.28,42.37,HOLD,1.05,,2022
06-14-2022,91.32,39.46,HOLD,-0.69,,2022
06-13-2022,91.95,40.72,HOLD,-3.71,,2022
06-10-2022,95.49,48.80,HOLD,-1.94,,2022
