Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,47.79,64.41,HOLD,-0.04,5.33,2023
01-09-2023,47.81,64.57,HOLD,-0.02,5.38,2023
01-06-2023,47.82,64.65,HOLD,2.27,5.40,2023
01-05-2023,46.76,59.98,HOLD,-0.57,3.06,2023
01-04-2023,47.03,61.92,HOLD,3.66,3.66,2023
01-03-2023,45.37,53.33,HOLD,0.71,0.00,2023
12-30-2022,45.05,51.36,HOLD,-1.12,,2022
12-29-2022,45.56,54.77,HOLD,1.67,,2022
12-28-2022,44.81,50.27,HOLD,-2.20,,2022
12-27-2022,45.82,57.42,HOLD,0.73,,2022
12-23-2022,45.49,55.50,HOLD,0.51,,2022
12-22-2022,45.26,54.16,HOLD,0.94,,2022
12-21-2022,44.84,51.70,HOLD,0.40,,2022
12-20-2022,44.66,50.64,HOLD,0.25,,2022
12-19-2022,44.55,50.02,HOLD,-0.22,,2022
12-16-2022,44.65,50.55,HOLD,-3.52,,2022
12-15-2022,46.28,60.35,HOLD,-0.41,,2022
12-14-2022,46.47,61.65,HOLD,0.39,,2022
12-13-2022,46.29,60.91,HOLD,0.92,,2022
12-12-2022,45.87,59.21,HOLD,0.97,,2022
12-09-2022,45.43,57.41,HOLD,0.64,,2022
12-08-2022,45.14,56.23,HOLD,3.01,,2022
12-07-2022,43.82,50.41,HOLD,-2.69,,2022
12-06-2022,45.03,56.84,HOLD,-0.95,,2022
12-05-2022,45.46,59.34,HOLD,-1.69,,2022
12-02-2022,46.24,64.08,HOLD,-0.28,,2022
12-01-2022,46.37,64.88,HOLD,-0.34,,2022
11-30-2022,46.53,65.82,HOLD,2.49,,2022
11-29-2022,45.40,62.23,HOLD,2.76,,2022
11-28-2022,44.18,57.78,HOLD,-2.88,,2022
11-25-2022,45.49,65.47,HOLD,1.27,,2022
11-23-2022,44.92,63.51,HOLD,0.54,,2022
11-22-2022,44.68,62.68,HOLD,1.36,,2022
11-21-2022,44.08,60.60,HOLD,0.02,,2022
11-18-2022,44.07,60.56,HOLD,1.66,,2022
11-17-2022,43.35,58.15,HOLD,-0.89,,2022
11-16-2022,43.74,60.00,HOLD,-2.65,,2022
11-15-2022,44.93,65.94,HOLD,0.36,,2022
11-14-2022,44.77,65.51,HOLD,-1.19,,2022
11-11-2022,45.31,68.19,HOLD,1.00,,2022
11-10-2022,44.86,67.15,HOLD,7.45,,2022
11-09-2022,41.75,58.45,HOLD,-1.11,,2022
11-08-2022,42.22,60.70,HOLD,3.96,,2022
11-07-2022,40.61,55.20,HOLD,2.84,,2022
11-04-2022,39.49,50.75,HOLD,6.73,,2022
11-03-2022,37.00,38.03,HOLD,-0.99,,2022
11-02-2022,37.37,39.44,HOLD,-2.71,,2022
11-01-2022,38.41,43.65,HOLD,-1.84,,2022
10-31-2022,39.13,46.86,HOLD,-1.41,,2022
10-28-2022,39.69,49.50,HOLD,2.53,,2022
10-27-2022,38.71,44.42,HOLD,0.05,,2022
10-26-2022,38.69,44.32,HOLD,-1.10,,2022
10-25-2022,39.12,46.07,HOLD,5.33,,2022
10-24-2022,37.14,35.08,HOLD,0.03,,2022
10-21-2022,37.13,35.02,HOLD,-0.83,,2022
10-20-2022,37.44,36.01,HOLD,0.86,,2022
10-19-2022,37.12,34.22,HOLD,-2.60,,2022
10-18-2022,38.11,37.21,HOLD,1.57,,2022
10-17-2022,37.52,34.02,HOLD,4.11,,2022
10-14-2022,36.04,25.20,BUY,-3.38,,2022
10-13-2022,37.30,28.18,BUY,2.08,,2022
10-12-2022,36.54,23.08,BUY,-1.22,,2022
10-11-2022,36.99,24.02,BUY,1.01,,2022
10-10-2022,36.62,21.59,BUY,-2.92,,2022
10-07-2022,37.72,23.68,BUY,-1.59,,2022
10-06-2022,38.33,24.92,BUY,-3.84,,2022
10-05-2022,39.86,28.39,BUY,-2.42,,2022
10-04-2022,40.85,30.99,HOLD,0.59,,2022
10-03-2022,40.61,29.54,BUY,1.10,,2022
09-30-2022,40.17,26.93,BUY,1.31,,2022
09-29-2022,39.65,23.83,BUY,-3.88,,2022
09-28-2022,41.25,27.11,BUY,2.08,,2022
09-27-2022,40.41,21.87,BUY,-2.65,,2022
09-26-2022,41.51,23.96,BUY,-4.42,,2022
09-23-2022,43.43,28.38,BUY,-2.51,,2022
09-22-2022,44.55,31.52,HOLD,-2.13,,2022
09-21-2022,45.52,34.61,HOLD,-1.92,,2022
09-20-2022,46.41,37.75,HOLD,-2.27,,2022
