Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,33704.10,55.60,HOLD,0.56,1.71,2023
01-09-2023,33517.65,53.23,HOLD,-0.34,1.15,2023
01-06-2023,33630.61,54.88,HOLD,2.13,1.49,2023
01-05-2023,32930.08,45.07,HOLD,-1.02,-0.62,2023
01-04-2023,33269.77,49.96,HOLD,0.40,0.40,2023
01-03-2023,33136.37,47.90,HOLD,-0.03,0.00,2023
12-30-2022,33147.25,48.05,HOLD,-0.22,,2022
12-29-2022,33220.80,49.01,HOLD,1.05,,2022
12-28-2022,32875.71,44.13,HOLD,-1.10,,2022
12-27-2022,33241.56,48.72,HOLD,0.11,,2022
12-23-2022,33203.93,48.21,HOLD,0.53,,2022
12-22-2022,33027.49,45.84,HOLD,-1.05,,2022
12-21-2022,33376.48,50.04,HOLD,1.60,,2022
12-20-2022,32849.74,42.68,HOLD,0.28,,2022
12-19-2022,32757.54,41.28,HOLD,-0.49,,2022
12-16-2022,32920.46,43.01,HOLD,-0.85,,2022
12-15-2022,33202.22,46.11,HOLD,-2.25,,2022
12-14-2022,33966.35,56.35,HOLD,-0.42,,2022
12-13-2022,34108.64,58.59,HOLD,0.30,,2022
12-12-2022,34005.04,57.45,HOLD,1.58,,2022
12-09-2022,33476.46,51.01,HOLD,-0.90,,2022
12-08-2022,33781.48,55.51,HOLD,0.55,,2022
12-07-2022,33597.92,53.20,HOLD,0.00,,2022
12-06-2022,33596.34,53.18,HOLD,-1.03,,2022
12-05-2022,33947.10,58.15,HOLD,-1.40,,2022
12-02-2022,34429.88,66.04,HOLD,0.10,,2022
12-01-2022,34395.01,65.73,HOLD,-0.56,,2022
11-30-2022,34589.77,69.01,HOLD,2.18,,2022
11-29-2022,33852.53,62.41,HOLD,0.01,,2022
11-28-2022,33849.46,62.37,HOLD,-1.45,,2022
11-25-2022,34347.03,71.21,SELL,0.45,,2022
11-23-2022,34194.06,70.00,HOLD,0.28,,2022
11-22-2022,34098.10,69.25,HOLD,1.18,,2022
11-21-2022,33700.28,65.94,HOLD,-0.13,,2022
11-18-2022,33745.69,66.70,HOLD,0.59,,2022
11-17-2022,33546.32,65.06,HOLD,-0.02,,2022
11-16-2022,33553.83,65.18,HOLD,-0.12,,2022
11-15-2022,33592.92,65.72,HOLD,0.17,,2022
11-14-2022,33536.70,65.33,HOLD,-0.63,,2022
11-11-2022,33747.86,68.03,HOLD,0.10,,2022
11-10-2022,33715.37,67.84,HOLD,3.70,,2022
11-09-2022,32513.94,59.62,HOLD,-1.95,,2022
11-08-2022,33160.83,68.35,HOLD,1.02,,2022
11-07-2022,32827.00,65.97,HOLD,1.31,,2022
11-04-2022,32403.22,62.64,HOLD,1.26,,2022
11-03-2022,32001.25,59.13,HOLD,-0.46,,2022
11-02-2022,32147.76,61.07,HOLD,-1.55,,2022
11-01-2022,32653.20,68.27,HOLD,-0.24,,2022
10-31-2022,32732.95,69.46,HOLD,-0.39,,2022
10-28-2022,32861.80,71.34,SELL,2.59,,2022
10-27-2022,32033.28,65.82,HOLD,0.61,,2022
10-26-2022,31839.11,64.33,HOLD,0.01,,2022
10-25-2022,31836.74,64.31,HOLD,1.07,,2022
10-24-2022,31499.62,61.81,HOLD,1.34,,2022
10-21-2022,31082.56,58.46,HOLD,2.47,,2022
10-20-2022,30333.59,51.35,HOLD,-0.30,,2022
10-19-2022,30423.81,52.35,HOLD,-0.33,,2022
10-18-2022,30523.80,53.42,HOLD,1.12,,2022
10-17-2022,30185.82,50.22,HOLD,1.86,,2022
10-14-2022,29634.83,44.43,HOLD,-1.34,,2022
10-13-2022,30038.72,48.25,HOLD,2.83,,2022
10-12-2022,29210.85,38.13,HOLD,-0.10,,2022
10-11-2022,29239.19,38.37,HOLD,0.12,,2022
10-10-2022,29202.88,37.91,HOLD,-0.32,,2022
10-07-2022,29296.79,38.61,HOLD,-2.11,,2022
10-06-2022,29926.94,43.58,HOLD,-1.15,,2022
10-05-2022,30273.87,46.66,HOLD,-0.14,,2022
10-04-2022,30316.32,47.03,HOLD,2.80,,2022
10-03-2022,29490.89,37.99,HOLD,2.66,,2022
09-30-2022,28725.51,27.29,BUY,-1.71,,2022
09-29-2022,29225.61,30.48,HOLD,-1.54,,2022
09-28-2022,29683.74,33.85,HOLD,1.88,,2022
09-27-2022,29134.99,24.59,BUY,-0.43,,2022
09-26-2022,29260.81,25.34,BUY,-1.11,,2022
09-23-2022,29590.41,27.39,BUY,-1.62,,2022
09-22-2022,30076.68,30.80,HOLD,-0.35,,2022
09-21-2022,30183.78,31.60,HOLD,-1.70,,2022
09-20-2022,30706.23,35.84,HOLD,-1.01,,2022
09-19-2022,31019.68,38.73,HOLD,0.64,,2022
09-16-2022,30822.42,35.69,HOLD,-0.45,,2022
09-15-2022,30961.82,36.89,HOLD,-0.56,,2022
09-14-2022,31135.09,38.38,HOLD,0.10,,2022
09-13-2022,31104.97,37.98,HOLD,-3.94,,2022
09-12-2022,32381.34,51.16,HOLD,0.71,,2022
09-09-2022,32151.71,48.15,HOLD,1.19,,2022
09-08-2022,31774.52,42.78,HOLD,0.61,,2022
09-07-2022,31581.28,39.81,HOLD,1.40,,2022
09-06-2022,31145.30,32.48,HOLD,-0.55,,2022
09-02-2022,31318.44,34.01,HOLD,-1.07,,2022
09-01-2022,31656.42,37.18,HOLD,0.46,,2022
08-31-2022,31510.43,34.74,HOLD,-0.88,,2022
08-30-2022,31790.87,37.32,HOLD,-0.96,,2022
08-29-2022,32098.99,40.39,HOLD,-0.57,,2022
08-26-2022,32283.40,42.33,HOLD,-3.03,,2022
08-25-2022,33291.78,55.92,HOLD,0.98,,2022
08-24-2022,32969.23,51.27,HOLD,0.18,,2022
08-23-2022,32909.59,50.38,HOLD,-0.47,,2022
08-22-2022,33063.61,52.71,HOLD,-1.91,,2022
08-19-2022,33706.74,64.23,HOLD,-0.86,,2022
08-18-2022,33999.04,70.77,SELL,0.06,,2022
08-17-2022,33980.32,70.59,SELL,-0.50,,2022
08-16-2022,34152.01,74.44,SELL,0.71,,2022
08-15-2022,33912.44,72.50,SELL,0.45,,2022
08-12-2022,33761.05,71.21,SELL,1.27,,2022
08-11-2022,33336.67,67.22,HOLD,0.08,,2022
08-10-2022,33309.51,66.94,HOLD,1.63,,2022
08-09-2022,32774.41,61.01,HOLD,-0.18,,2022
08-08-2022,32832.54,62.14,HOLD,0.09,,2022
08-05-2022,32803.47,61.81,HOLD,0.23,,2022
08-04-2022,32726.82,60.99,HOLD,-0.26,,2022
08-03-2022,32812.50,62.39,HOLD,1.29,,2022
08-02-2022,32396.17,58.05,HOLD,-1.23,,2022
08-01-2022,32798.40,64.75,HOLD,-0.14,,2022
07-29-2022,32845.13,65.56,HOLD,0.97,,2022
07-28-2022,32529.63,62.61,HOLD,1.03,,2022
07-27-2022,32197.59,59.18,HOLD,1.37,,2022
07-26-2022,31761.54,54.05,HOLD,-0.71,,2022
07-25-2022,31990.04,57.58,HOLD,0.28,,2022
07-22-2022,31899.29,56.53,HOLD,-0.43,,2022
07-21-2022,32036.90,58.56,HOLD,0.51,,2022
07-20-2022,31874.84,56.87,HOLD,0.15,,2022
07-19-2022,31827.05,56.38,HOLD,2.43,,2022
07-18-2022,31072.61,47.70,HOLD,-0.69,,2022
07-15-2022,31288.26,50.36,HOLD,2.15,,2022
07-14-2022,30630.17,41.05,HOLD,-0.46,,2022
07-13-2022,30772.79,42.66,HOLD,-0.67,,2022
07-12-2022,30981.33,45.06,HOLD,-0.62,,2022
07-11-2022,31173.84,47.35,HOLD,-0.52,,2022
07-08-2022,31338.15,49.33,HOLD,-0.15,,2022
07-07-2022,31384.55,49.87,HOLD,1.12,,2022
07-06-2022,31037.68,45.69,HOLD,0.23,,2022
07-05-2022,30967.82,44.83,HOLD,-0.42,,2022
07-01-2022,31097.26,46.09,HOLD,1.05,,2022
06-30-2022,30775.43,42.36,HOLD,-0.82,,2022
06-29-2022,31029.31,44.62,HOLD,0.27,,2022
06-28-2022,30946.99,43.72,HOLD,-1.56,,2022
06-27-2022,31438.26,48.07,HOLD,-0.20,,2022
06-24-2022,31500.68,48.64,HOLD,2.68,,2022
06-23-2022,30677.36,39.89,HOLD,0.64,,2022
06-22-2022,30483.13,37.56,HOLD,-0.15,,2022
06-21-2022,30530.25,37.89,HOLD,2.15,,2022
06-17-2022,29888.78,30.11,HOLD,-0.13,,2022
06-16-2022,29927.07,30.32,HOLD,-2.42,,2022
06-15-2022,30668.53,34.68,HOLD,1.00,,2022
06-14-2022,30364.83,30.91,HOLD,-0.50,,2022
06-13-2022,30516.74,31.76,HOLD,-2.79,,2022
06-10-2022,31392.79,37.27,HOLD,-2.73,,2022
06-09-2022,32272.79,44.47,HOLD,-1.94,,2022
06-08-2022,32910.90,51.11,HOLD,-0.81,,2022
06-07-2022,33180.14,54.29,HOLD,0.80,,2022
06-06-2022,32915.78,51.54,HOLD,0.05,,2022
06-03-2022,32899.70,51.38,HOLD,-1.05,,2022
06-02-2022,33248.28,55.16,HOLD,1.33,,2022
06-01-2022,32813.23,50.98,HOLD,-0.54,,2022
05-31-2022,32990.12,52.84,HOLD,-0.67,,2022
05-27-2022,33212.96,55.20,HOLD,1.76,,2022
05-26-2022,32637.19,49.83,HOLD,1.61,,2022
05-25-2022,32120.28,44.26,HOLD,0.60,,2022
05-24-2022,31928.62,42.04,HOLD,0.15,,2022
05-23-2022,31880.24,41.50,HOLD,1.98,,2022
05-20-2022,31261.90,34.15,HOLD,0.03,,2022
05-19-2022,31253.13,34.04,HOLD,-0.75,,2022
05-18-2022,31490.07,35.51,HOLD,-3.57,,2022
05-17-2022,32654.59,44.28,HOLD,1.34,,2022
05-16-2022,32223.42,39.11,HOLD,0.08,,2022
05-13-2022,32196.66,38.79,HOLD,1.47,,2022
05-12-2022,31730.30,32.96,HOLD,-0.33,,2022
05-11-2022,31834.11,33.62,HOLD,-1.02,,2022
05-10-2022,32160.74,35.71,HOLD,-0.26,,2022
05-09-2022,32245.70,36.26,HOLD,-1.99,,2022
05-06-2022,32899.37,40.70,HOLD,-0.30,,2022
05-05-2022,32997.97,41.42,HOLD,-3.12,,2022
05-04-2022,34061.06,50.19,HOLD,2.81,,2022
