Date,Price,RSI,STATUS,D%Change,YTD%Change,Y%Change
01-12-2024,138.02,46.24,HOLD,-3.16,26.50,16.17
01-11-2024,142.53,56.76,HOLD,-0.86,30.63,19.34
01-10-2024,143.76,60.23,HOLD,0.45,31.76,23.70
01-09-2024,143.11,59.00,HOLD,-1.51,31.16,25.45
01-08-2024,145.30,65.31,HOLD,1.67,33.17,27.03
01-05-2024,142.92,61.11,HOLD,0.20,30.99,23.24
01-04-2024,142.64,60.59,HOLD,0.04,30.73,24.62
01-03-2024,142.59,60.50,HOLD,-2.36,30.68,26.01
01-02-2024,146.03,70.54,HOLD,1.27,33.84,33.84
12-29-2023,144.20,67.91,HOLD,-1.03,32.16,0.00
12-28-2023,145.70,72.86,HOLD,0.05,33.53,0.00
12-27-2023,145.63,72.78,HOLD,-0.22,33.47,0.00
12-26-2023,145.95,73.77,HOLD,0.33,33.76,0.00
12-22-2023,145.47,73.26,HOLD,-1.66,33.32,0.00
12-21-2023,147.92,80.67,SELL,1.63,35.57,0.00
12-20-2023,145.55,78.74,SELL,-0.59,33.40,0.00
12-19-2023,146.41,81.48,SELL,1.96,34.19,0.00
12-18-2023,143.59,79.28,SELL,1.80,31.60,0.00
12-15-2023,141.05,77.00,SELL,-0.56,29.27,0.00
12-14-2023,141.85,79.56,SELL,2.50,30.01,0.00
12-13-2023,138.39,76.41,SELL,2.25,26.84,0.00
12-12-2023,135.34,73.00,HOLD,0.81,24.04,0.00
12-11-2023,134.25,71.64,HOLD,1.89,23.04,0.00
12-08-2023,131.76,68.25,HOLD,0.45,20.76,0.00
12-07-2023,131.17,67.39,HOLD,1.31,20.22,0.00
12-06-2023,129.48,64.87,HOLD,0.29,18.67,0.00
12-05-2023,129.10,64.29,HOLD,-0.05,18.32,0.00
12-04-2023,129.17,64.47,HOLD,-3.34,18.39,0.00
12-01-2023,133.63,77.38,SELL,3.28,22.47,0.00
11-30-2023,129.38,72.51,HOLD,-0.05,18.58,0.00
11-29-2023,129.45,72.75,HOLD,2.23,18.64,0.00
11-28-2023,126.63,68.90,HOLD,0.70,16.06,0.00
11-27-2023,125.75,67.58,HOLD,0.97,15.25,0.00
11-24-2023,124.54,65.72,HOLD,1.52,14.14,0.00
11-22-2023,122.67,62.63,HOLD,0.71,12.43,0.00
11-21-2023,121.80,61.12,HOLD,-0.63,11.63,0.00
11-20-2023,122.57,63.22,HOLD,0.67,12.34,0.00
11-17-2023,121.75,61.93,HOLD,0.87,11.58,0.00
11-16-2023,120.70,60.27,HOLD,-2.60,10.62,0.00
11-15-2023,123.92,68.82,HOLD,2.89,13.57,0.00
11-14-2023,120.44,63.64,HOLD,4.40,10.38,0.00
11-13-2023,115.36,53.07,HOLD,-0.22,5.73,0.00
11-10-2023,115.62,53.82,HOLD,-0.83,5.97,0.00
