Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,79.96,52.67,HOLD,0.96,5.22,2023
01-09-2023,79.20,49.14,HOLD,0.62,4.22,2023
01-06-2023,78.71,46.76,HOLD,3.20,3.58,2023
01-05-2023,76.27,32.10,HOLD,-0.53,0.37,2023
01-04-2023,76.68,33.54,HOLD,0.91,0.91,2023
01-03-2023,75.99,28.53,BUY,-0.60,0.00,2023
12-30-2022,76.45,29.93,BUY,-0.51,,2022
12-29-2022,76.84,31.13,HOLD,-0.19,,2022
12-28-2022,76.99,31.58,HOLD,-1.26,,2022
12-27-2022,77.97,34.64,HOLD,-0.15,,2022
12-23-2022,78.09,35.02,HOLD,1.13,,2022
12-22-2022,77.22,29.76,BUY,0.10,,2022
12-21-2022,77.14,29.27,BUY,-1.46,,2022
12-20-2022,78.28,32.24,HOLD,0.47,,2022
12-19-2022,77.91,30.11,HOLD,-0.98,,2022
12-16-2022,78.68,32.06,HOLD,0.50,,2022
12-15-2022,78.29,29.92,BUY,-4.69,,2022
12-14-2022,82.14,42.05,HOLD,-0.45,,2022
12-13-2022,82.51,43.63,HOLD,-0.75,,2022
12-12-2022,83.13,46.34,HOLD,1.09,,2022
12-09-2022,82.23,41.44,HOLD,-2.00,,2022
12-08-2022,83.91,49.23,HOLD,-0.33,,2022
12-07-2022,84.19,50.70,HOLD,-0.08,,2022
12-06-2022,84.26,51.06,HOLD,-1.02,,2022
12-05-2022,85.13,55.55,HOLD,-0.23,,2022
12-02-2022,85.33,56.61,HOLD,-0.83,,2022
12-01-2022,86.04,60.42,HOLD,-0.54,,2022
11-30-2022,86.51,63.03,HOLD,1.67,,2022
11-29-2022,85.09,57.93,HOLD,-0.98,,2022
11-28-2022,85.93,62.68,HOLD,-0.60,,2022
11-25-2022,86.45,65.77,HOLD,0.45,,2022
11-23-2022,86.06,64.55,HOLD,-0.17,,2022
11-22-2022,86.21,65.38,HOLD,1.15,,2022
11-21-2022,85.23,62.45,HOLD,0.20,,2022
11-18-2022,85.06,61.93,HOLD,1.14,,2022
11-17-2022,84.10,58.95,HOLD,-0.25,,2022
11-16-2022,84.31,59.90,HOLD,1.03,,2022
11-15-2022,83.45,57.28,HOLD,-1.41,,2022
11-14-2022,84.64,62.53,HOLD,0.20,,2022
11-11-2022,84.47,62.07,HOLD,0.27,,2022
11-10-2022,84.24,61.48,HOLD,1.54,,2022
11-09-2022,82.96,58.07,HOLD,-0.55,,2022
11-08-2022,83.42,59.83,HOLD,0.24,,2022
11-07-2022,83.22,59.33,HOLD,1.18,,2022
11-04-2022,82.25,56.92,HOLD,1.23,,2022
11-03-2022,81.25,54.33,HOLD,-0.25,,2022
11-02-2022,81.45,54.94,HOLD,-3.16,,2022
11-01-2022,84.11,63.86,HOLD,-2.83,,2022
10-31-2022,86.56,74.16,SELL,0.67,,2022
10-28-2022,85.98,73.21,SELL,2.66,,2022
10-27-2022,83.75,69.17,HOLD,0.24,,2022
10-26-2022,83.55,68.77,HOLD,1.25,,2022
10-25-2022,82.52,66.75,HOLD,1.24,,2022
10-24-2022,81.51,64.66,HOLD,1.82,,2022
10-21-2022,80.05,61.41,HOLD,3.69,,2022
10-20-2022,77.20,53.69,HOLD,-0.32,,2022
10-19-2022,77.45,54.58,HOLD,0.58,,2022
10-18-2022,77.00,53.28,HOLD,1.88,,2022
10-17-2022,75.58,49.03,HOLD,2.50,,2022
10-14-2022,73.74,42.75,HOLD,-0.98,,2022
10-13-2022,74.47,44.78,HOLD,2.14,,2022
10-12-2022,72.91,39.04,HOLD,-0.75,,2022
10-11-2022,73.46,40.42,HOLD,0.91,,2022
10-10-2022,72.80,37.98,HOLD,0.84,,2022
10-07-2022,72.19,35.72,HOLD,-1.47,,2022
10-06-2022,73.27,38.00,HOLD,-2.95,,2022
10-05-2022,75.50,43.27,HOLD,0.67,,2022
10-04-2022,75.00,41.58,HOLD,4.04,,2022
10-03-2022,72.09,30.38,HOLD,1.95,,2022
09-30-2022,70.71,23.96,BUY,-1.08,,2022
09-29-2022,71.48,25.16,BUY,-3.09,,2022
09-28-2022,73.76,29.19,BUY,1.07,,2022
09-27-2022,72.98,25.39,BUY,-0.87,,2022
09-26-2022,73.62,26.47,BUY,-1.74,,2022
09-23-2022,74.92,28.79,BUY,-3.18,,2022
09-22-2022,77.38,34.00,HOLD,-1.36,,2022
09-21-2022,78.45,36.69,HOLD,-1.36,,2022
09-20-2022,79.53,39.62,HOLD,-0.33,,2022
09-19-2022,79.79,40.34,HOLD,2.05,,2022
09-16-2022,78.19,33.42,HOLD,-1.85,,2022
09-15-2022,79.66,37.09,HOLD,0.31,,2022
09-14-2022,79.41,35.98,HOLD,-1.55,,2022
09-13-2022,80.66,39.19,HOLD,-4.25,,2022
09-12-2022,84.24,51.39,HOLD,0.42,,2022
09-09-2022,83.89,49.98,HOLD,1.02,,2022
09-08-2022,83.04,46.47,HOLD,0.17,,2022
09-07-2022,82.90,45.89,HOLD,3.07,,2022
09-06-2022,80.43,34.18,HOLD,-0.43,,2022
09-02-2022,80.78,35.19,HOLD,-1.31,,2022
09-01-2022,81.85,38.38,HOLD,-0.45,,2022
08-31-2022,82.22,39.53,HOLD,-0.46,,2022
08-30-2022,82.60,40.69,HOLD,-0.58,,2022
08-29-2022,83.08,42.15,HOLD,-0.66,,2022
08-26-2022,83.63,43.81,HOLD,-3.19,,2022
08-25-2022,86.39,53.71,HOLD,0.40,,2022
08-24-2022,86.05,52.49,HOLD,0.90,,2022
08-23-2022,85.28,49.68,HOLD,0.48,,2022
08-22-2022,84.87,48.16,HOLD,-2.09,,2022
08-19-2022,86.68,54.94,HOLD,0.42,,2022
08-18-2022,86.32,53.74,HOLD,0.88,,2022
08-17-2022,85.57,51.22,HOLD,-0.85,,2022
08-16-2022,86.30,53.87,HOLD,1.34,,2022
08-15-2022,85.16,50.13,HOLD,0.46,,2022
08-12-2022,84.77,48.81,HOLD,3.05,,2022
08-11-2022,82.26,39.19,HOLD,0.66,,2022
08-10-2022,81.72,36.82,HOLD,-0.75,,2022
08-09-2022,82.34,38.42,HOLD,-5.07,,2022
08-08-2022,86.74,53.80,HOLD,0.57,,2022
08-05-2022,86.25,51.80,HOLD,-0.05,,2022
08-04-2022,86.29,51.97,HOLD,-0.13,,2022
08-03-2022,86.40,52.41,HOLD,1.16,,2022
08-02-2022,85.41,48.79,HOLD,-0.69,,2022
