Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,32.40,59.94,HOLD,0.81,4.92,2023
01-09-2023,32.14,57.91,HOLD,-0.19,4.08,2023
01-06-2023,32.20,58.54,HOLD,4.17,4.27,2023
01-05-2023,30.91,46.86,HOLD,-1.18,0.10,2023
01-04-2023,31.28,50.66,HOLD,1.30,1.30,2023
01-03-2023,30.88,46.29,HOLD,-0.32,0.00,2023
12-30-2022,30.98,47.26,HOLD,-0.83,,2022
12-29-2022,31.24,49.79,HOLD,1.30,,2022
12-28-2022,30.84,45.64,HOLD,-1.28,,2022
12-27-2022,31.24,49.43,HOLD,-0.03,,2022
12-23-2022,31.25,49.53,HOLD,0.90,,2022
12-22-2022,30.97,46.85,HOLD,-0.80,,2022
12-21-2022,31.22,49.01,HOLD,1.59,,2022
12-20-2022,30.73,44.36,HOLD,-1.44,,2022
12-19-2022,31.18,48.10,HOLD,-1.48,,2022
12-16-2022,31.65,52.38,HOLD,-0.38,,2022
12-15-2022,31.77,53.51,HOLD,-2.75,,2022
12-14-2022,32.67,62.97,HOLD,-0.21,,2022
12-13-2022,32.74,63.79,HOLD,1.61,,2022
12-12-2022,32.22,60.24,HOLD,2.55,,2022
12-09-2022,31.42,53.77,HOLD,-0.32,,2022
12-08-2022,31.52,54.81,HOLD,1.97,,2022
12-07-2022,30.91,49.27,HOLD,-0.80,,2022
12-06-2022,31.16,51.68,HOLD,-0.61,,2022
12-05-2022,31.35,53.53,HOLD,-2.18,,2022
12-02-2022,32.05,60.98,HOLD,-1.93,,2022
12-01-2022,32.68,69.00,HOLD,-0.03,,2022
11-30-2022,32.69,69.14,HOLD,1.62,,2022
11-29-2022,32.17,65.94,HOLD,1.48,,2022
11-28-2022,31.70,62.70,HOLD,-1.00,,2022
11-25-2022,32.02,66.71,HOLD,-0.16,,2022
11-23-2022,32.07,67.34,HOLD,0.47,,2022
11-22-2022,31.92,66.46,HOLD,2.01,,2022
11-21-2022,31.29,62.54,HOLD,1.33,,2022
11-18-2022,30.88,59.70,HOLD,-0.23,,2022
11-17-2022,30.95,60.42,HOLD,-0.93,,2022
11-16-2022,31.24,63.40,HOLD,-0.22,,2022
11-15-2022,31.31,64.11,HOLD,-1.54,,2022
11-14-2022,31.80,69.12,HOLD,-0.44,,2022
11-11-2022,31.94,70.59,SELL,2.31,,2022
11-10-2022,31.22,67.27,HOLD,6.08,,2022
11-09-2022,29.43,55.78,HOLD,-1.83,,2022
11-08-2022,29.98,61.99,HOLD,0.07,,2022
11-07-2022,29.96,61.85,HOLD,1.11,,2022
11-04-2022,29.63,59.51,HOLD,2.17,,2022
11-03-2022,29.00,54.57,HOLD,1.65,,2022
11-02-2022,28.53,50.37,HOLD,-1.86,,2022
11-01-2022,29.07,55.88,HOLD,0.03,,2022
10-31-2022,29.06,55.79,HOLD,-0.55,,2022
10-28-2022,29.22,57.40,HOLD,1.42,,2022
10-27-2022,28.81,54.27,HOLD,0.14,,2022
10-26-2022,28.77,53.96,HOLD,0.03,,2022
10-25-2022,28.76,53.89,HOLD,2.13,,2022
10-24-2022,28.16,49.50,HOLD,2.25,,2022
10-21-2022,27.54,44.43,HOLD,1.70,,2022
10-20-2022,27.08,40.29,HOLD,-3.01,,2022
10-19-2022,27.92,46.11,HOLD,-1.72,,2022
10-18-2022,28.41,50.02,HOLD,0.92,,2022
10-17-2022,28.15,47.84,HOLD,3.08,,2022
10-14-2022,27.31,39.99,HOLD,-0.69,,2022
10-13-2022,27.50,41.30,HOLD,3.19,,2022
10-12-2022,26.65,32.09,HOLD,0.53,,2022
10-11-2022,26.51,30.42,HOLD,-0.30,,2022
10-10-2022,26.59,30.82,HOLD,-0.67,,2022
10-07-2022,26.77,31.70,HOLD,-2.16,,2022
10-06-2022,27.36,34.70,HOLD,-1.65,,2022
10-05-2022,27.82,37.25,HOLD,-1.07,,2022
10-04-2022,28.12,38.98,HOLD,2.55,,2022
10-03-2022,27.42,32.13,HOLD,2.93,,2022
09-30-2022,26.64,23.22,BUY,-2.02,,2022
09-29-2022,27.19,25.40,BUY,-1.59,,2022
09-28-2022,27.63,27.31,BUY,1.51,,2022
09-27-2022,27.22,22.25,BUY,-0.77,,2022
09-26-2022,27.43,23.01,BUY,-0.90,,2022
09-23-2022,27.68,23.92,BUY,-3.12,,2022
09-22-2022,28.57,27.49,BUY,-1.96,,2022
09-21-2022,29.14,30.17,HOLD,-1.12,,2022
09-20-2022,29.47,31.84,HOLD,-1.37,,2022
09-19-2022,29.88,34.01,HOLD,1.32,,2022
09-16-2022,29.49,29.78,BUY,-2.25,,2022
09-15-2022,30.17,33.23,HOLD,-3.39,,2022
09-14-2022,31.23,39.92,HOLD,-1.05,,2022
09-13-2022,31.56,42.39,HOLD,-3.90,,2022
09-12-2022,32.84,54.51,HOLD,0.64,,2022
09-09-2022,32.63,52.44,HOLD,1.30,,2022
09-08-2022,32.21,48.04,HOLD,1.00,,2022
09-07-2022,31.89,44.41,HOLD,1.27,,2022
09-06-2022,31.49,39.49,HOLD,0.80,,2022
09-02-2022,31.24,36.22,HOLD,-1.17,,2022
09-01-2022,31.61,39.12,HOLD,-0.13,,2022
08-31-2022,31.65,39.44,HOLD,-0.06,,2022
08-30-2022,31.67,39.59,HOLD,-3.21,,2022
08-29-2022,32.72,48.56,HOLD,0.28,,2022
08-26-2022,32.63,47.62,HOLD,-3.97,,2022
08-25-2022,33.98,63.98,HOLD,1.07,,2022
08-24-2022,33.62,60.63,HOLD,-0.03,,2022
08-23-2022,33.63,60.78,HOLD,0.21,,2022
08-22-2022,33.56,60.15,HOLD,-0.80,,2022
08-19-2022,33.83,63.78,HOLD,-1.51,,2022
08-18-2022,34.35,71.49,SELL,-0.38,,2022
08-17-2022,34.48,73.56,SELL,0.12,,2022
08-16-2022,34.44,73.34,SELL,0.88,,2022
08-15-2022,34.14,71.70,SELL,-0.61,,2022
08-12-2022,34.35,74.68,SELL,0.56,,2022
08-11-2022,34.16,73.76,SELL,0.29,,2022
08-10-2022,34.06,73.29,SELL,4.25,,2022
08-09-2022,32.67,65.19,HOLD,-0.46,,2022
08-08-2022,32.82,67.23,HOLD,-0.88,,2022
08-05-2022,33.11,71.24,SELL,0.85,,2022
08-04-2022,32.83,69.62,HOLD,1.02,,2022
08-03-2022,32.50,67.61,HOLD,1.09,,2022
08-02-2022,32.15,65.37,HOLD,-1.38,,2022
08-01-2022,32.60,71.27,SELL,0.84,,2022
07-29-2022,32.33,69.75,HOLD,1.96,,2022
07-28-2022,31.71,65.90,HOLD,-0.38,,2022
07-27-2022,31.83,67.44,HOLD,2.15,,2022
07-26-2022,31.16,62.94,HOLD,-0.61,,2022
07-25-2022,31.35,65.32,HOLD,1.49,,2022
07-22-2022,30.89,62.09,HOLD,-0.32,,2022
07-21-2022,30.99,63.28,HOLD,4.24,,2022
07-20-2022,29.73,52.71,HOLD,0.03,,2022
07-19-2022,29.72,52.61,HOLD,3.09,,2022
07-18-2022,28.83,42.50,HOLD,-0.10,,2022
07-15-2022,28.86,42.79,HOLD,2.41,,2022
07-14-2022,28.18,33.37,HOLD,-0.18,,2022
07-13-2022,28.23,33.75,HOLD,-0.67,,2022
07-12-2022,28.42,35.16,HOLD,-1.49,,2022
07-11-2022,28.85,38.54,HOLD,-0.48,,2022
07-08-2022,28.99,39.70,HOLD,-0.85,,2022
07-07-2022,29.24,41.78,HOLD,1.21,,2022
07-06-2022,28.89,37.53,HOLD,1.33,,2022
07-05-2022,28.51,32.56,HOLD,-2.83,,2022
07-01-2022,29.34,38.82,HOLD,0.96,,2022
06-30-2022,29.06,34.90,HOLD,-0.21,,2022
06-29-2022,29.12,35.35,HOLD,-0.07,,2022
06-28-2022,29.14,35.49,HOLD,-0.61,,2022
06-27-2022,29.32,36.72,HOLD,-0.85,,2022
06-24-2022,29.57,38.44,HOLD,3.00,,2022
06-23-2022,28.71,27.62,BUY,-0.42,,2022
06-22-2022,28.83,28.27,BUY,-0.55,,2022
06-21-2022,28.99,29.11,BUY,0.21,,2022
06-17-2022,28.93,28.37,BUY,-0.41,,2022
06-16-2022,29.05,28.93,BUY,-1.26,,2022
06-15-2022,29.42,30.67,HOLD,0.27,,2022
06-14-2022,29.34,29.82,BUY,-0.41,,2022
06-13-2022,29.46,30.33,HOLD,-2.77,,2022
06-10-2022,30.30,34.18,HOLD,-2.79,,2022
06-09-2022,31.17,38.92,HOLD,-2.01,,2022
06-08-2022,31.81,43.00,HOLD,-2.30,,2022
06-07-2022,32.56,48.54,HOLD,1.31,,2022
06-06-2022,32.14,44.85,HOLD,0.09,,2022
06-03-2022,32.11,44.58,HOLD,-1.47,,2022
06-02-2022,32.59,47.99,HOLD,1.84,,2022
06-01-2022,32.00,43.02,HOLD,0.66,,2022
05-31-2022,31.79,41.16,HOLD,-0.81,,2022
05-27-2022,32.05,42.76,HOLD,1.49,,2022
05-26-2022,31.58,38.76,HOLD,1.38,,2022
05-25-2022,31.15,34.89,HOLD,0.78,,2022
05-24-2022,30.91,32.68,HOLD,-1.02,,2022
05-23-2022,31.23,34.11,HOLD,0.94,,2022
05-20-2022,30.94,31.60,HOLD,0.00,,2022
05-19-2022,30.94,31.60,HOLD,-4.27,,2022
05-18-2022,32.32,37.47,HOLD,-4.27,,2022
05-17-2022,33.76,45.72,HOLD,1.50,,2022
05-16-2022,33.26,41.57,HOLD,-0.51,,2022
