Date,Price,RSI,STATUS,D%Change,YTD%Change,Y%Change
01-12-2024,34.92,45.31,HOLD,0.40,8.62,6.43
01-11-2024,34.78,43.42,HOLD,-1.28,8.18,5.52
01-10-2024,35.23,48.43,HOLD,-0.54,9.58,8.63
01-09-2024,35.42,50.73,HOLD,-0.65,10.17,10.21
01-08-2024,35.65,53.58,HOLD,0.28,10.89,9.26
01-05-2024,35.55,52.51,HOLD,-0.75,10.58,9.18
01-04-2024,35.82,55.76,HOLD,-1.35,11.42,11.87
01-03-2024,36.31,62.26,HOLD,2.22,12.94,12.24
01-02-2024,35.52,54.28,HOLD,1.98,10.48,10.48
12-29-2023,34.83,44.82,HOLD,-0.29,8.34,0.00
12-28-2023,34.93,46.10,HOLD,-0.29,8.65,0.00
12-27-2023,35.03,47.36,HOLD,-0.26,8.96,0.00
12-26-2023,35.12,48.47,HOLD,-0.06,9.24,0.00
12-22-2023,35.14,48.70,HOLD,0.49,9.30,0.00
12-21-2023,34.97,46.66,HOLD,0.87,8.77,0.00
12-20-2023,34.67,42.95,HOLD,-1.14,7.84,0.00
12-19-2023,35.07,47.00,HOLD,1.07,9.08,0.00
12-18-2023,34.70,42.32,HOLD,0.23,7.93,0.00
12-15-2023,34.62,41.28,HOLD,-0.12,7.68,0.00
12-14-2023,34.66,41.63,HOLD,0.00,7.81,0.00
12-13-2023,34.66,41.63,HOLD,0.73,7.81,0.00
12-12-2023,34.41,38.85,HOLD,-1.38,7.03,0.00
12-11-2023,34.89,42.46,HOLD,-1.77,8.52,0.00
12-08-2023,35.52,47.88,HOLD,1.69,10.48,0.00
12-07-2023,34.93,41.37,HOLD,-2.54,8.65,0.00
12-06-2023,35.84,50.39,HOLD,-1.16,11.48,0.00
12-05-2023,36.26,55.58,HOLD,-1.97,12.78,0.00
12-04-2023,36.99,66.67,HOLD,-0.78,15.05,0.00
12-01-2023,37.28,71.96,HOLD,1.33,15.96,0.00
11-30-2023,36.79,67.97,HOLD,0.96,14.43,0.00
11-29-2023,36.44,64.63,HOLD,0.30,13.34,0.00
11-28-2023,36.33,63.52,HOLD,-0.16,13.00,0.00
11-27-2023,36.39,64.55,HOLD,0.19,13.19,0.00
11-24-2023,36.32,63.92,HOLD,0.25,12.97,0.00
11-22-2023,36.23,63.13,HOLD,0.78,12.69,0.00
11-21-2023,35.95,60.66,HOLD,0.95,11.82,0.00
11-20-2023,35.61,57.45,HOLD,0.51,10.76,0.00
11-17-2023,35.43,55.67,HOLD,1.96,10.20,0.00
11-16-2023,34.75,48.04,HOLD,-1.78,8.09,0.00
11-15-2023,35.38,56.39,HOLD,0.26,10.05,0.00
11-14-2023,35.29,55.36,HOLD,1.03,9.77,0.00
11-13-2023,34.93,51.07,HOLD,0.14,8.65,0.00
11-10-2023,34.88,50.46,HOLD,0.11,8.49,0.00
11-09-2023,34.84,50.00,HOLD,-0.80,8.37,0.00
11-08-2023,35.12,53.25,HOLD,-0.51,9.24,0.00
11-07-2023,35.30,55.40,HOLD,-1.26,9.80,0.00
11-06-2023,35.75,61.14,HOLD,-0.91,11.20,0.00
11-03-2023,36.08,65.77,HOLD,0.81,12.22,0.00
