Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,34.85,54.51,HOLD,0.23,1.54,2023
01-09-2023,34.77,53.84,HOLD,0.90,1.31,2023
01-06-2023,34.46,51.26,HOLD,1.65,0.41,2023
01-05-2023,33.90,46.23,HOLD,0.36,-1.22,2023
01-04-2023,33.78,45.10,HOLD,-1.57,-1.57,2023
01-03-2023,34.32,49.43,HOLD,-1.75,0.00,2023
12-30-2022,34.93,54.97,HOLD,0.66,,2022
12-29-2022,34.70,53.14,HOLD,0.35,,2022
12-28-2022,34.58,52.19,HOLD,-1.31,,2022
12-27-2022,35.04,56.23,HOLD,0.09,,2022
12-23-2022,35.01,56.02,HOLD,1.74,,2022
12-22-2022,34.41,51.81,HOLD,-1.77,,2022
12-21-2022,35.03,57.06,HOLD,2.79,,2022
12-20-2022,34.08,49.83,HOLD,0.38,,2022
12-19-2022,33.95,48.73,HOLD,0.80,,2022
12-16-2022,33.68,46.47,HOLD,-1.75,,2022
12-15-2022,34.28,51.11,HOLD,-1.49,,2022
12-14-2022,34.80,55.58,HOLD,-0.60,,2022
12-13-2022,35.01,57.47,HOLD,2.67,,2022
12-12-2022,34.10,50.75,HOLD,1.16,,2022
12-09-2022,33.71,47.45,HOLD,-0.65,,2022
12-08-2022,33.93,49.17,HOLD,0.06,,2022
12-07-2022,33.91,49.02,HOLD,-1.34,,2022
12-06-2022,34.37,52.47,HOLD,-1.80,,2022
12-05-2022,35.00,57.64,HOLD,-1.02,,2022
12-02-2022,35.36,60.82,HOLD,-1.01,,2022
12-01-2022,35.72,64.10,HOLD,-0.50,,2022
11-30-2022,35.90,65.75,HOLD,1.67,,2022
11-29-2022,35.31,62.84,HOLD,1.67,,2022
11-28-2022,34.73,59.72,HOLD,-1.53,,2022
11-25-2022,35.27,64.40,HOLD,0.83,,2022
11-23-2022,34.98,62.95,HOLD,0.26,,2022
11-22-2022,34.89,62.51,HOLD,5.31,,2022
11-21-2022,33.13,52.24,HOLD,-2.67,,2022
11-18-2022,34.04,60.15,HOLD,-0.90,,2022
11-17-2022,34.35,63.18,HOLD,1.12,,2022
11-16-2022,33.97,60.94,HOLD,0.18,,2022
11-15-2022,33.91,60.59,HOLD,1.07,,2022
11-14-2022,33.55,58.51,HOLD,-0.86,,2022
11-11-2022,33.84,60.92,HOLD,2.70,,2022
11-10-2022,32.95,55.74,HOLD,1.92,,2022
11-09-2022,32.33,51.59,HOLD,-4.15,,2022
11-08-2022,33.73,64.21,HOLD,-1.75,,2022
11-07-2022,34.33,71.13,SELL,1.21,,2022
11-04-2022,33.92,69.01,HOLD,2.66,,2022
11-03-2022,33.04,63.70,HOLD,0.85,,2022
11-02-2022,32.76,61.76,HOLD,-1.33,,2022
11-01-2022,33.20,66.98,HOLD,-0.24,,2022
10-31-2022,33.28,67.94,HOLD,0.39,,2022
10-28-2022,33.15,67.23,HOLD,-0.24,,2022
10-27-2022,33.23,68.10,HOLD,2.85,,2022
10-26-2022,32.31,62.99,HOLD,0.72,,2022
10-25-2022,32.08,61.57,HOLD,0.88,,2022
10-24-2022,31.80,59.82,HOLD,1.40,,2022
