Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,43.46,68.31,HOLD,1.80,5.49,2023
01-09-2023,42.69,64.94,HOLD,-0.86,3.62,2023
01-06-2023,43.06,68.18,HOLD,3.29,4.51,2023
01-05-2023,41.69,61.58,HOLD,0.68,1.19,2023
01-04-2023,41.41,60.01,HOLD,0.51,0.51,2023
01-03-2023,41.20,58.84,HOLD,0.86,0.00,2023
12-30-2022,40.85,56.88,HOLD,-0.07,,2022
12-29-2022,40.88,57.09,HOLD,2.46,,2022
12-28-2022,39.90,51.50,HOLD,-1.07,,2022
12-27-2022,40.33,54.39,HOLD,1.00,,2022
12-23-2022,39.93,52.06,HOLD,0.96,,2022
12-22-2022,39.55,49.81,HOLD,-1.10,,2022
12-21-2022,39.99,52.46,HOLD,2.15,,2022
12-20-2022,39.15,47.50,HOLD,0.36,,2022
12-19-2022,39.01,46.64,HOLD,-1.29,,2022
12-16-2022,39.52,49.38,HOLD,0.10,,2022
12-15-2022,39.48,49.17,HOLD,-4.38,,2022
12-14-2022,41.29,60.00,HOLD,-0.53,,2022
12-13-2022,41.51,61.53,HOLD,1.59,,2022
12-12-2022,40.86,58.64,HOLD,2.35,,2022
12-09-2022,39.92,53.99,HOLD,-1.09,,2022
12-08-2022,40.36,56.76,HOLD,-0.39,,2022
12-07-2022,40.52,57.76,HOLD,0.95,,2022
12-06-2022,40.14,56.05,HOLD,-3.14,,2022
12-05-2022,41.44,64.33,HOLD,-3.29,,2022
12-02-2022,42.85,75.56,SELL,1.61,,2022
12-01-2022,42.17,73.49,SELL,-0.99,,2022
11-30-2022,42.59,77.25,SELL,2.16,,2022
11-29-2022,41.69,74.67,SELL,4.25,,2022
11-28-2022,39.99,68.38,HOLD,-1.11,,2022
11-25-2022,40.44,72.83,SELL,0.75,,2022
11-23-2022,40.14,71.69,SELL,1.31,,2022
11-22-2022,39.62,69.64,HOLD,1.25,,2022
11-21-2022,39.13,67.59,HOLD,-0.25,,2022
11-18-2022,39.23,68.47,HOLD,0.67,,2022
11-17-2022,38.97,67.45,HOLD,-0.23,,2022
11-16-2022,39.06,68.16,HOLD,-0.96,,2022
