Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,101.04,50.57,HOLD,-1.01,-0.17,2023
01-09-2023,102.07,53.92,HOLD,-0.11,0.85,2023
01-06-2023,102.18,54.28,HOLD,2.80,0.96,2023
01-05-2023,99.40,45.86,HOLD,-2.61,-1.79,2023
01-04-2023,102.06,54.83,HOLD,0.84,0.84,2023
01-03-2023,101.21,52.05,HOLD,0.14,0.00,2023
12-30-2022,101.07,51.59,HOLD,-0.42,,2022
12-29-2022,101.50,53.03,HOLD,1.59,,2022
12-28-2022,99.91,48.06,HOLD,-0.90,,2022
12-27-2022,100.82,50.92,HOLD,0.36,,2022
12-23-2022,100.46,49.82,HOLD,0.92,,2022
12-22-2022,99.54,47.01,HOLD,-1.58,,2022
12-21-2022,101.14,51.69,HOLD,1.59,,2022
12-20-2022,99.56,46.83,HOLD,0.90,,2022
12-19-2022,98.67,43.88,HOLD,0.09,,2022
12-16-2022,98.58,43.59,HOLD,0.11,,2022
12-15-2022,98.47,43.25,HOLD,-3.38,,2022
12-14-2022,101.91,52.35,HOLD,0.34,,2022
12-13-2022,101.56,51.38,HOLD,-0.89,,2022
12-12-2022,102.47,54.03,HOLD,1.82,,2022
12-09-2022,100.64,49.14,HOLD,-0.81,,2022
12-08-2022,101.46,51.41,HOLD,0.97,,2022
12-07-2022,100.49,48.81,HOLD,0.14,,2022
12-06-2022,100.35,48.44,HOLD,-1.80,,2022
12-05-2022,102.19,53.13,HOLD,-3.10,,2022
12-02-2022,105.46,63.24,HOLD,0.41,,2022
12-01-2022,105.03,62.37,HOLD,0.64,,2022
11-30-2022,104.36,61.03,HOLD,2.80,,2022
11-29-2022,101.52,54.67,HOLD,-0.24,,2022
11-28-2022,101.76,55.38,HOLD,-0.71,,2022
11-25-2022,102.49,57.48,HOLD,0.40,,2022
11-23-2022,102.08,56.62,HOLD,1.08,,2022
11-22-2022,100.99,54.34,HOLD,1.62,,2022
11-21-2022,99.38,50.79,HOLD,-0.48,,2022
11-18-2022,99.86,51.91,HOLD,1.29,,2022
11-17-2022,98.59,49.16,HOLD,-1.39,,2022
