Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,67.20,72.08,SELL,1.51,6.99,2023
01-09-2023,66.20,69.77,HOLD,0.30,5.40,2023
01-06-2023,66.00,69.30,HOLD,3.04,5.08,2023
01-05-2023,64.05,64.26,HOLD,0.61,1.97,2023
01-04-2023,63.66,63.13,HOLD,1.35,1.35,2023
01-03-2023,62.81,60.62,HOLD,0.90,0.00,2023
12-30-2022,62.25,58.91,HOLD,-0.50,,2022
12-29-2022,62.56,60.25,HOLD,2.73,,2022
12-28-2022,60.90,55.16,HOLD,-1.28,,2022
12-27-2022,61.69,58.47,HOLD,0.10,,2022
12-23-2022,61.63,58.29,HOLD,0.97,,2022
12-22-2022,61.04,56.61,HOLD,-1.20,,2022
12-21-2022,61.78,59.40,HOLD,4.32,,2022
12-20-2022,59.22,51.75,HOLD,1.25,,2022
12-19-2022,58.49,49.21,HOLD,-0.03,,2022
12-16-2022,58.51,49.28,HOLD,-3.85,,2022
12-15-2022,60.85,57.67,HOLD,-1.70,,2022
12-14-2022,61.90,62.07,HOLD,-1.40,,2022
12-13-2022,62.78,65.99,HOLD,2.90,,2022
12-12-2022,61.01,61.44,HOLD,1.53,,2022
12-09-2022,60.09,58.78,HOLD,-0.15,,2022
12-08-2022,60.18,59.15,HOLD,1.02,,2022
12-07-2022,59.57,57.46,HOLD,-0.68,,2022
12-06-2022,59.98,58.98,HOLD,-2.19,,2022
12-05-2022,61.32,64.14,HOLD,-2.26,,2022
12-02-2022,62.74,70.17,SELL,1.37,,2022
12-01-2022,61.89,68.52,HOLD,2.23,,2022
11-30-2022,60.54,65.74,HOLD,3.93,,2022
11-29-2022,58.25,60.18,HOLD,-0.19,,2022
11-28-2022,58.36,60.62,HOLD,-1.22,,2022
11-25-2022,59.08,63.43,HOLD,0.20,,2022
11-23-2022,58.96,63.16,HOLD,1.73,,2022
11-22-2022,57.96,60.98,HOLD,0.19,,2022
11-21-2022,57.85,60.75,HOLD,-1.83,,2022
11-18-2022,58.93,64.31,HOLD,-0.19,,2022
11-17-2022,59.04,64.67,HOLD,-0.56,,2022
11-16-2022,59.37,65.69,HOLD,-4.27,,2022
11-15-2022,62.02,74.47,SELL,1.09,,2022
11-14-2022,61.35,73.64,SELL,-1.92,,2022
11-11-2022,62.55,77.83,SELL,6.81,,2022
11-10-2022,58.56,73.10,SELL,8.81,,2022
11-09-2022,53.82,64.84,HOLD,-1.34,,2022
11-08-2022,54.55,67.82,HOLD,2.08,,2022
11-07-2022,53.44,65.59,HOLD,4.35,,2022
11-04-2022,51.21,60.47,HOLD,6.00,,2022
11-03-2022,48.31,51.82,HOLD,-2.09,,2022
11-02-2022,49.34,55.85,HOLD,-1.73,,2022
11-01-2022,50.21,59.48,HOLD,1.15,,2022
10-31-2022,49.64,57.81,HOLD,-2.91,,2022
10-28-2022,51.13,64.23,HOLD,-0.25,,2022
10-27-2022,51.26,64.81,HOLD,0.83,,2022
