Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,57.21,62.53,HOLD,1.51,13.58,2023
01-09-2023,56.36,60.29,HOLD,-0.72,11.89,2023
01-06-2023,56.77,61.95,HOLD,3.77,12.71,2023
01-05-2023,54.71,56.36,HOLD,0.94,8.62,2023
01-04-2023,54.20,54.84,HOLD,7.60,7.60,2023
01-03-2023,50.37,40.30,HOLD,0.78,0.00,2023
12-30-2022,49.98,38.43,HOLD,-1.32,,2022
12-29-2022,50.65,40.45,HOLD,3.11,,2022
12-28-2022,49.12,32.96,HOLD,-1.80,,2022
12-27-2022,50.02,35.39,HOLD,-0.36,,2022
12-23-2022,50.20,35.89,HOLD,1.56,,2022
12-22-2022,49.43,32.14,HOLD,-3.44,,2022
12-21-2022,51.19,36.69,HOLD,1.01,,2022
12-20-2022,50.68,34.18,HOLD,-2.01,,2022
12-19-2022,51.72,36.95,HOLD,-0.67,,2022
12-16-2022,52.07,37.91,HOLD,0.06,,2022
12-15-2022,52.04,37.79,HOLD,-4.67,,2022
12-14-2022,54.59,45.18,HOLD,-1.18,,2022
12-13-2022,55.24,47.37,HOLD,-0.20,,2022
12-12-2022,55.35,47.74,HOLD,0.87,,2022
12-09-2022,54.87,46.06,HOLD,-0.60,,2022
12-08-2022,55.20,47.02,HOLD,2.56,,2022
12-07-2022,53.82,42.33,HOLD,0.26,,2022
12-06-2022,53.68,41.84,HOLD,-0.67,,2022
12-05-2022,54.04,42.70,HOLD,-1.17,,2022
12-02-2022,54.68,44.20,HOLD,-1.46,,2022
12-01-2022,55.49,46.10,HOLD,-3.75,,2022
11-30-2022,57.65,51.58,HOLD,4.59,,2022
11-29-2022,55.12,44.38,HOLD,-1.13,,2022
11-28-2022,55.75,45.96,HOLD,-4.55,,2022
11-25-2022,58.41,53.42,HOLD,-0.88,,2022
11-23-2022,58.93,55.04,HOLD,0.53,,2022
11-22-2022,58.62,54.27,HOLD,2.55,,2022
11-21-2022,57.16,50.58,HOLD,-2.42,,2022
11-18-2022,58.58,54.56,HOLD,-0.27,,2022
11-17-2022,58.74,55.01,HOLD,-0.22,,2022
11-16-2022,58.87,55.36,HOLD,-6.70,,2022
11-15-2022,63.10,68.37,HOLD,2.14,,2022
11-14-2022,61.78,66.06,HOLD,-1.18,,2022
11-11-2022,62.52,68.68,HOLD,3.73,,2022
11-10-2022,60.27,64.74,HOLD,7.68,,2022
11-09-2022,55.97,54.60,HOLD,-2.64,,2022
11-08-2022,57.49,60.29,HOLD,1.64,,2022
11-07-2022,56.56,57.79,HOLD,0.71,,2022
11-04-2022,56.16,56.71,HOLD,5.01,,2022
11-03-2022,53.48,48.44,HOLD,0.06,,2022
11-02-2022,53.45,48.34,HOLD,-2.57,,2022
11-01-2022,54.86,52.93,HOLD,1.40,,2022
10-31-2022,54.10,50.58,HOLD,0.11,,2022
10-28-2022,54.04,50.40,HOLD,3.51,,2022
10-27-2022,52.21,44.65,HOLD,-5.84,,2022
10-26-2022,55.45,55.17,HOLD,-0.75,,2022
10-25-2022,55.87,56.79,HOLD,-0.66,,2022
10-24-2022,56.24,58.18,HOLD,0.34,,2022
10-21-2022,56.05,57.68,HOLD,4.38,,2022
10-20-2022,53.70,51.04,HOLD,1.26,,2022
10-19-2022,53.03,48.92,HOLD,0.91,,2022
10-18-2022,52.55,47.40,HOLD,-1.78,,2022
10-17-2022,53.50,50.14,HOLD,1.48,,2022
10-14-2022,52.72,47.84,HOLD,-3.90,,2022
10-13-2022,54.86,54.20,HOLD,4.00,,2022
10-12-2022,52.75,47.85,HOLD,-1.79,,2022
10-11-2022,53.71,50.83,HOLD,4.53,,2022
10-10-2022,51.38,42.82,HOLD,-2.89,,2022
10-07-2022,52.91,47.54,HOLD,-3.13,,2022
10-06-2022,54.62,53.69,HOLD,-0.20,,2022
10-05-2022,54.73,54.10,HOLD,1.43,,2022
10-04-2022,53.96,51.66,HOLD,4.33,,2022
10-03-2022,51.72,43.53,HOLD,3.23,,2022
09-30-2022,50.10,36.35,HOLD,0.18,,2022
09-29-2022,50.01,35.92,HOLD,-1.94,,2022
09-28-2022,51.00,38.52,HOLD,0.83,,2022
09-27-2022,50.58,36.72,HOLD,3.48,,2022
09-26-2022,48.88,28.87,BUY,-2.44,,2022
09-23-2022,50.10,31.47,HOLD,0.89,,2022
09-22-2022,49.66,29.34,BUY,-0.88,,2022
09-21-2022,50.10,30.22,HOLD,-1.38,,2022
09-20-2022,50.80,31.60,HOLD,-2.50,,2022
09-19-2022,52.10,34.32,HOLD,-1.42,,2022
09-16-2022,52.85,35.98,HOLD,0.30,,2022
09-15-2022,52.69,35.36,HOLD,-0.79,,2022
09-14-2022,53.11,36.22,HOLD,-0.95,,2022
09-13-2022,53.62,37.23,HOLD,-7.46,,2022
