Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,58.05,60.99,HOLD,2.73,2.29,2023
01-09-2023,56.51,58.19,HOLD,3.61,-0.42,2023
01-06-2023,54.54,54.28,HOLD,1.13,-3.89,2023
01-05-2023,53.93,53.02,HOLD,-4.16,-4.97,2023
01-04-2023,56.27,58.80,HOLD,-0.85,-0.85,2023
01-03-2023,56.75,60.04,HOLD,2.40,0.00,2023
12-30-2022,55.42,57.74,HOLD,-0.59,,2022
12-29-2022,55.75,58.52,HOLD,5.65,,2022
12-28-2022,52.77,53.24,HOLD,0.67,,2022
12-27-2022,52.42,52.58,HOLD,-2.75,,2022
12-23-2022,53.90,55.66,HOLD,-0.63,,2022
12-22-2022,54.24,56.36,HOLD,-4.14,,2022
12-21-2022,56.58,61.31,HOLD,4.58,,2022
12-20-2022,54.10,57.65,HOLD,-0.22,,2022
12-19-2022,54.22,57.89,HOLD,-3.64,,2022
12-16-2022,56.27,62.10,HOLD,-0.07,,2022
12-15-2022,56.31,62.18,HOLD,-5.44,,2022
12-14-2022,59.55,69.03,HOLD,2.62,,2022
12-13-2022,58.03,67.47,HOLD,7.32,,2022
12-12-2022,54.07,62.95,HOLD,9.99,,2022
12-09-2022,49.16,55.91,HOLD,12.37,,2022
12-08-2022,43.75,45.27,HOLD,3.97,,2022
12-07-2022,42.08,41.20,HOLD,0.60,,2022
12-06-2022,41.83,40.59,HOLD,-1.44,,2022
12-05-2022,42.44,41.57,HOLD,-8.93,,2022
12-02-2022,46.60,49.10,HOLD,-3.50,,2022
12-01-2022,48.29,52.71,HOLD,2.59,,2022
11-30-2022,47.07,50.26,HOLD,5.63,,2022
11-29-2022,44.56,44.81,HOLD,-2.69,,2022
11-28-2022,45.79,47.16,HOLD,-0.52,,2022
11-25-2022,46.03,47.61,HOLD,-0.69,,2022
11-23-2022,46.35,48.19,HOLD,5.68,,2022
11-22-2022,43.86,43.25,HOLD,-0.72,,2022
11-21-2022,44.18,43.75,HOLD,-3.96,,2022
11-18-2022,46.00,46.57,HOLD,-3.04,,2022
11-17-2022,47.44,48.90,HOLD,-4.26,,2022
11-16-2022,49.55,52.46,HOLD,-7.07,,2022
11-15-2022,53.32,59.67,HOLD,3.43,,2022
11-14-2022,51.55,57.10,HOLD,-2.74,,2022
11-11-2022,53.00,60.01,HOLD,16.48,,2022
11-10-2022,45.50,47.05,HOLD,14.32,,2022
11-09-2022,39.80,31.36,HOLD,-3.40,,2022
11-08-2022,41.20,33.63,HOLD,-3.08,,2022
11-07-2022,42.51,35.89,HOLD,4.04,,2022
11-04-2022,40.86,30.42,HOLD,-3.70,,2022
11-03-2022,42.43,32.90,HOLD,-1.69,,2022
11-02-2022,43.16,34.10,HOLD,-9.88,,2022
11-01-2022,47.89,43.69,HOLD,-0.85,,2022
10-31-2022,48.30,44.71,HOLD,-0.88,,2022
10-28-2022,48.73,45.74,HOLD,1.02,,2022
