Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,120.02,56.67,HOLD,-0.37,1.83,2023
01-09-2023,120.46,58.00,HOLD,0.85,2.21,2023
01-06-2023,119.44,55.77,HOLD,2.45,1.34,2023
01-05-2023,116.58,48.69,HOLD,-2.49,-1.09,2023
01-04-2023,119.56,57.62,HOLD,1.44,1.44,2023
01-03-2023,117.86,53.06,HOLD,0.28,0.00,2023
12-30-2022,117.53,52.13,HOLD,-1.38,,2022
12-29-2022,119.18,57.40,HOLD,0.81,,2022
12-28-2022,118.22,54.94,HOLD,-0.85,,2022
12-27-2022,119.23,58.22,HOLD,0.58,,2022
12-23-2022,118.54,56.58,HOLD,1.53,,2022
12-22-2022,116.75,52.02,HOLD,-0.58,,2022
12-21-2022,117.43,54.02,HOLD,1.70,,2022
12-20-2022,115.47,48.74,HOLD,0.25,,2022
12-19-2022,115.18,47.92,HOLD,-0.55,,2022
12-16-2022,115.82,49.55,HOLD,-2.76,,2022
12-15-2022,119.11,59.12,HOLD,-1.24,,2022
12-14-2022,120.60,64.35,HOLD,0.12,,2022
12-13-2022,120.46,64.08,HOLD,0.26,,2022
12-12-2022,120.15,63.49,HOLD,2.53,,2022
12-09-2022,117.19,57.35,HOLD,-0.40,,2022
12-08-2022,117.66,58.81,HOLD,2.84,,2022
12-07-2022,114.41,50.76,HOLD,-1.26,,2022
12-06-2022,115.87,55.26,HOLD,1.59,,2022
12-05-2022,114.06,50.17,HOLD,-0.87,,2022
12-02-2022,115.06,53.28,HOLD,-0.91,,2022
12-01-2022,116.12,56.74,HOLD,0.09,,2022
11-30-2022,116.01,56.47,HOLD,1.65,,2022
11-29-2022,114.13,51.63,HOLD,-1.01,,2022
11-28-2022,115.30,55.17,HOLD,0.45,,2022
11-25-2022,114.78,53.87,HOLD,0.25,,2022
11-23-2022,114.49,53.16,HOLD,0.72,,2022
11-22-2022,113.67,51.20,HOLD,0.59,,2022
11-21-2022,113.00,49.59,HOLD,-1.40,,2022
11-18-2022,114.60,53.49,HOLD,1.20,,2022
11-17-2022,113.24,50.42,HOLD,-1.68,,2022
11-16-2022,115.18,55.26,HOLD,0.61,,2022
11-15-2022,114.48,53.77,HOLD,1.26,,2022
11-14-2022,113.05,50.66,HOLD,-1.06,,2022
11-11-2022,114.26,53.49,HOLD,-1.11,,2022
11-10-2022,115.54,56.59,HOLD,4.31,,2022
11-09-2022,110.77,45.69,HOLD,-0.43,,2022
11-08-2022,111.25,46.78,HOLD,0.52,,2022
11-07-2022,110.67,45.31,HOLD,-1.53,,2022
11-04-2022,112.39,49.05,HOLD,0.47,,2022
11-03-2022,111.86,47.82,HOLD,0.76,,2022
11-02-2022,111.02,45.89,HOLD,-1.34,,2022
11-01-2022,112.53,48.91,HOLD,0.37,,2022
10-31-2022,112.11,48.02,HOLD,-1.35,,2022
10-28-2022,113.64,51.00,HOLD,3.99,,2022
10-27-2022,109.28,41.38,HOLD,0.05,,2022
10-26-2022,109.23,41.26,HOLD,0.09,,2022
10-25-2022,109.13,41.03,HOLD,1.52,,2022
10-24-2022,107.50,37.32,HOLD,0.05,,2022
10-21-2022,107.45,37.21,HOLD,1.47,,2022
10-20-2022,105.89,33.77,HOLD,-2.52,,2022
10-19-2022,108.63,37.08,HOLD,-1.15,,2022
10-18-2022,109.89,38.70,HOLD,2.70,,2022
10-17-2022,107.00,32.41,HOLD,2.39,,2022
10-14-2022,104.50,26.32,BUY,-1.89,,2022
10-13-2022,106.51,28.22,BUY,3.40,,2022
10-12-2022,103.01,18.76,BUY,-3.10,,2022
10-11-2022,106.30,21.20,BUY,-0.06,,2022
10-10-2022,106.36,21.25,BUY,-1.05,,2022
10-07-2022,107.49,22.10,BUY,-2.91,,2022
10-06-2022,110.71,24.72,BUY,-4.65,,2022
10-05-2022,116.11,30.33,HOLD,-2.12,,2022
10-04-2022,118.63,33.64,HOLD,1.45,,2022
10-03-2022,116.93,28.78,BUY,1.63,,2022
09-30-2022,115.05,22.98,BUY,-2.68,,2022
09-29-2022,118.22,26.33,BUY,-4.01,,2022
09-28-2022,123.16,33.40,HOLD,1.20,,2022
09-27-2022,121.70,28.11,BUY,-1.06,,2022
09-26-2022,123.01,30.10,HOLD,-2.11,,2022
09-23-2022,125.66,34.72,HOLD,-0.73,,2022
09-22-2022,126.58,36.53,HOLD,-0.01,,2022
09-21-2022,126.59,36.55,HOLD,-1.62,,2022
09-20-2022,128.67,40.68,HOLD,-1.70,,2022
09-19-2022,130.90,45.84,HOLD,0.77,,2022
09-16-2022,129.90,42.82,HOLD,-0.54,,2022
09-15-2022,130.60,44.43,HOLD,-2.57,,2022
09-14-2022,134.05,53.67,HOLD,0.80,,2022
09-13-2022,132.98,50.72,HOLD,-2.20,,2022
09-12-2022,135.97,60.77,HOLD,0.35,,2022
09-09-2022,135.50,59.60,HOLD,0.61,,2022
09-08-2022,134.68,57.55,HOLD,-0.45,,2022
09-07-2022,135.29,59.64,HOLD,3.12,,2022
09-06-2022,131.20,47.87,HOLD,0.05,,2022
09-02-2022,131.14,47.66,HOLD,-1.21,,2022
09-01-2022,132.74,52.88,HOLD,1.84,,2022
08-31-2022,130.34,44.39,HOLD,-0.84,,2022
08-30-2022,131.45,48.12,HOLD,-1.54,,2022
08-29-2022,133.50,56.20,HOLD,0.21,,2022
08-26-2022,133.22,55.25,HOLD,-1.16,,2022
08-25-2022,134.79,62.31,HOLD,0.39,,2022
08-24-2022,134.26,60.74,HOLD,0.28,,2022
08-23-2022,133.88,59.61,HOLD,-0.56,,2022
08-22-2022,134.64,62.96,HOLD,-1.10,,2022
08-19-2022,136.14,70.16,SELL,0.52,,2022
08-18-2022,135.44,68.61,HOLD,0.35,,2022
08-17-2022,134.97,67.55,HOLD,-0.82,,2022
08-16-2022,136.09,72.99,SELL,0.02,,2022
08-15-2022,136.06,72.93,SELL,0.85,,2022
08-12-2022,134.91,70.85,SELL,1.19,,2022
08-11-2022,133.33,67.68,HOLD,0.81,,2022
08-10-2022,132.26,65.31,HOLD,-0.22,,2022
08-09-2022,132.55,66.54,HOLD,2.16,,2022
08-08-2022,129.75,59.75,HOLD,0.50,,2022
08-05-2022,129.10,57.91,HOLD,0.08,,2022
08-04-2022,129.00,57.63,HOLD,-1.09,,2022
