Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,48.01,69.63,HOLD,-0.27,3.69,2023
01-09-2023,48.14,71.03,SELL,0.40,3.97,2023
01-06-2023,47.95,70.21,SELL,1.57,3.56,2023
01-05-2023,47.21,66.84,HOLD,-0.48,1.97,2023
01-04-2023,47.44,69.10,HOLD,2.46,2.46,2023
01-03-2023,46.30,63.41,HOLD,1.71,0.00,2023
12-30-2022,45.52,58.55,HOLD,-0.31,,2022
12-29-2022,45.66,59.88,HOLD,2.31,,2022
12-28-2022,44.63,52.55,HOLD,-0.42,,2022
12-27-2022,44.82,54.25,HOLD,0.38,,2022
12-23-2022,44.65,52.98,HOLD,0.38,,2022
12-22-2022,44.48,51.75,HOLD,-0.67,,2022
12-21-2022,44.78,54.08,HOLD,1.11,,2022
12-20-2022,44.29,50.72,HOLD,0.27,,2022
12-19-2022,44.17,49.88,HOLD,0.18,,2022
12-16-2022,44.09,49.35,HOLD,-0.34,,2022
12-15-2022,44.24,50.28,HOLD,-1.56,,2022
12-14-2022,44.94,54.73,HOLD,-1.71,,2022
12-13-2022,45.72,60.26,HOLD,1.94,,2022
12-12-2022,44.85,55.62,HOLD,0.31,,2022
12-09-2022,44.71,54.83,HOLD,0.27,,2022
12-08-2022,44.59,54.18,HOLD,-0.04,,2022
12-07-2022,44.61,54.30,HOLD,4.13,,2022
12-06-2022,42.84,44.08,HOLD,-2.72,,2022
12-05-2022,44.04,51.31,HOLD,-2.61,,2022
12-02-2022,45.22,60.33,HOLD,-1.18,,2022
12-01-2022,45.76,65.21,HOLD,-0.31,,2022
11-30-2022,45.90,66.50,HOLD,2.36,,2022
11-29-2022,44.84,61.07,HOLD,0.09,,2022
11-28-2022,44.80,60.85,HOLD,-1.90,,2022
11-25-2022,45.67,68.79,HOLD,0.40,,2022
11-23-2022,45.49,67.98,HOLD,0.55,,2022
11-22-2022,45.24,66.89,HOLD,1.32,,2022
11-21-2022,44.65,64.20,HOLD,0.20,,2022
11-18-2022,44.56,63.78,HOLD,1.55,,2022
11-17-2022,43.88,60.56,HOLD,0.16,,2022
11-16-2022,43.81,60.22,HOLD,-0.05,,2022
11-15-2022,43.83,60.36,HOLD,0.57,,2022
11-14-2022,43.58,59.28,HOLD,-2.11,,2022
11-11-2022,44.52,65.50,HOLD,1.02,,2022
11-10-2022,44.07,63.81,HOLD,4.68,,2022
11-09-2022,42.10,54.84,HOLD,-1.41,,2022
11-08-2022,42.70,58.97,HOLD,0.66,,2022
11-07-2022,42.42,57.59,HOLD,-0.16,,2022
11-04-2022,42.49,58.04,HOLD,2.31,,2022
11-03-2022,41.53,53.34,HOLD,-1.21,,2022
11-02-2022,42.04,56.46,HOLD,-0.45,,2022
11-01-2022,42.23,57.63,HOLD,0.28,,2022
10-31-2022,42.11,57.11,HOLD,-0.50,,2022
10-28-2022,42.32,58.27,HOLD,1.61,,2022
10-27-2022,41.65,55.60,HOLD,0.95,,2022
10-26-2022,41.26,54.00,HOLD,-0.82,,2022
10-25-2022,41.60,55.62,HOLD,1.86,,2022
10-24-2022,40.84,52.68,HOLD,1.52,,2022
10-21-2022,40.23,50.23,HOLD,4.71,,2022
10-20-2022,38.42,41.94,HOLD,-1.54,,2022
10-19-2022,39.02,44.21,HOLD,-2.35,,2022
10-18-2022,39.96,47.98,HOLD,-0.99,,2022
10-17-2022,40.36,49.65,HOLD,5.08,,2022
10-14-2022,38.41,40.21,HOLD,-2.04,,2022
10-13-2022,39.21,43.30,HOLD,5.15,,2022
10-12-2022,37.29,31.56,HOLD,-3.09,,2022
10-11-2022,38.48,35.83,HOLD,-1.86,,2022
10-10-2022,39.21,38.82,HOLD,-0.68,,2022
10-07-2022,39.48,39.97,HOLD,-2.95,,2022
10-06-2022,40.68,45.52,HOLD,-1.64,,2022
10-05-2022,41.36,49.10,HOLD,-0.02,,2022
10-04-2022,41.37,49.16,HOLD,4.31,,2022
10-03-2022,39.66,38.66,HOLD,2.96,,2022
09-30-2022,38.52,29.68,BUY,-0.93,,2022
09-29-2022,38.88,31.02,HOLD,-1.79,,2022
09-28-2022,39.59,33.79,HOLD,1.67,,2022
09-27-2022,38.94,28.34,BUY,-1.34,,2022
09-26-2022,39.47,30.22,HOLD,-1.74,,2022
09-23-2022,40.17,32.91,HOLD,-1.86,,2022
09-22-2022,40.93,36.14,HOLD,-3.24,,2022
09-21-2022,42.30,43.27,HOLD,-2.24,,2022
09-20-2022,43.27,49.70,HOLD,-2.13,,2022
09-19-2022,44.21,57.39,HOLD,0.73,,2022
09-16-2022,43.89,55.20,HOLD,-1.24,,2022
09-15-2022,44.44,60.13,HOLD,1.65,,2022
09-14-2022,43.72,55.28,HOLD,-0.88,,2022
09-13-2022,44.11,58.88,HOLD,-0.38,,2022
09-12-2022,44.28,60.48,HOLD,0.32,,2022
09-09-2022,44.14,59.64,HOLD,0.73,,2022
09-08-2022,43.82,57.74,HOLD,3.28,,2022
09-07-2022,42.43,47.83,HOLD,3.14,,2022
09-06-2022,41.14,34.61,HOLD,0.05,,2022
09-02-2022,41.12,34.37,HOLD,-0.58,,2022
09-01-2022,41.36,35.83,HOLD,-0.41,,2022
08-31-2022,41.53,36.87,HOLD,-0.36,,2022
08-30-2022,41.68,37.76,HOLD,-0.19,,2022
08-29-2022,41.76,38.21,HOLD,-0.57,,2022
08-26-2022,42.00,39.55,HOLD,-3.45,,2022
08-25-2022,43.50,49.59,HOLD,1.21,,2022
08-24-2022,42.98,45.10,HOLD,0.02,,2022
08-23-2022,42.97,45.01,HOLD,-0.62,,2022
08-22-2022,43.24,46.89,HOLD,-1.48,,2022
08-19-2022,43.89,51.69,HOLD,-1.72,,2022
08-18-2022,44.66,58.26,HOLD,-0.33,,2022
08-17-2022,44.81,59.63,HOLD,-0.49,,2022
08-16-2022,45.03,61.60,HOLD,0.72,,2022
08-15-2022,44.71,59.80,HOLD,-0.42,,2022
08-12-2022,44.90,61.39,HOLD,1.19,,2022
