Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,3.40,34.96,HOLD,-2.30,1.80,2023
01-09-2023,3.48,36.46,HOLD,0.87,4.19,2023
01-06-2023,3.45,35.50,HOLD,0.29,3.29,2023
01-05-2023,3.44,35.19,HOLD,-3.37,2.99,2023
01-04-2023,3.56,37.15,HOLD,6.59,6.59,2023
01-03-2023,3.34,30.58,HOLD,0.00,0.00,2023
12-30-2022,3.34,30.58,HOLD,0.91,,2022
12-29-2022,3.31,29.72,BUY,1.22,,2022
12-28-2022,3.27,28.62,BUY,0.93,,2022
12-27-2022,3.24,27.83,BUY,-5.81,,2022
12-23-2022,3.44,29.87,BUY,0.29,,2022
12-22-2022,3.43,29.63,BUY,-6.03,,2022
12-21-2022,3.65,31.84,HOLD,-17.23,,2022
12-20-2022,4.41,41.90,HOLD,8.09,,2022
12-19-2022,4.08,33.42,HOLD,-4.45,,2022
12-16-2022,4.27,36.25,HOLD,1.18,,2022
12-15-2022,4.22,34.91,HOLD,-4.52,,2022
12-14-2022,4.42,37.88,HOLD,-0.45,,2022
12-13-2022,4.44,38.18,HOLD,-2.42,,2022
12-12-2022,4.55,39.80,HOLD,2.48,,2022
12-09-2022,4.44,37.33,HOLD,0.91,,2022
12-08-2022,4.40,36.45,HOLD,-2.44,,2022
12-07-2022,4.51,37.81,HOLD,-4.25,,2022
12-06-2022,4.71,40.34,HOLD,-4.46,,2022
12-05-2022,4.93,43.30,HOLD,-3.52,,2022
12-02-2022,5.11,45.86,HOLD,0.20,,2022
12-01-2022,5.10,45.69,HOLD,0.59,,2022
11-30-2022,5.07,45.23,HOLD,-1.74,,2022
11-29-2022,5.16,46.34,HOLD,-1.34,,2022
11-28-2022,5.23,47.17,HOLD,-3.68,,2022
11-25-2022,5.43,49.54,HOLD,2.84,,2022
11-23-2022,5.28,47.71,HOLD,0.57,,2022
11-22-2022,5.25,47.36,HOLD,-0.94,,2022
11-21-2022,5.30,47.86,HOLD,-5.86,,2022
11-18-2022,5.63,51.18,HOLD,-10.21,,2022
11-17-2022,6.27,58.50,HOLD,1.62,,2022
11-16-2022,6.17,57.62,HOLD,-9.66,,2022
11-15-2022,6.83,66.22,HOLD,15.57,,2022
11-14-2022,5.91,58.13,HOLD,-1.83,,2022
11-11-2022,6.02,59.72,HOLD,13.16,,2022
11-10-2022,5.32,51.97,HOLD,8.13,,2022
11-09-2022,4.92,46.52,HOLD,-10.38,,2022
11-08-2022,5.49,54.75,HOLD,-0.54,,2022
11-07-2022,5.52,55.23,HOLD,2.22,,2022
11-04-2022,5.40,53.73,HOLD,4.65,,2022
11-03-2022,5.16,50.66,HOLD,6.61,,2022
11-02-2022,4.84,46.24,HOLD,-5.84,,2022
11-01-2022,5.14,50.15,HOLD,-1.53,,2022
10-31-2022,5.22,51.22,HOLD,6.53,,2022
10-28-2022,4.90,47.02,HOLD,4.26,,2022
10-27-2022,4.70,44.23,HOLD,-3.89,,2022
10-26-2022,4.89,46.38,HOLD,2.95,,2022
10-25-2022,4.75,44.53,HOLD,15.57,,2022
10-24-2022,4.11,35.02,HOLD,-2.14,,2022
10-21-2022,4.20,35.82,HOLD,4.22,,2022
10-20-2022,4.03,33.14,HOLD,-0.25,,2022
10-19-2022,4.04,33.21,HOLD,-3.58,,2022
10-18-2022,4.19,34.31,HOLD,4.75,,2022
10-17-2022,4.00,31.66,HOLD,3.63,,2022
10-14-2022,3.86,29.72,BUY,-7.43,,2022
10-13-2022,4.17,31.56,HOLD,-6.29,,2022
10-12-2022,4.45,33.29,HOLD,-6.51,,2022
10-11-2022,4.76,35.28,HOLD,5.08,,2022
10-10-2022,4.53,32.50,HOLD,-2.37,,2022
10-07-2022,4.64,33.13,HOLD,-11.11,,2022
10-06-2022,5.22,36.61,HOLD,-3.51,,2022
10-05-2022,5.41,37.82,HOLD,-5.42,,2022
10-04-2022,5.72,39.82,HOLD,17.45,,2022
10-03-2022,4.87,30.49,HOLD,-1.62,,2022
09-30-2022,4.95,30.91,HOLD,-2.17,,2022
09-29-2022,5.06,31.46,HOLD,-28.02,,2022
09-28-2022,7.03,44.73,HOLD,7.16,,2022
09-27-2022,6.56,39.04,HOLD,0.92,,2022
09-26-2022,6.50,38.28,HOLD,-7.28,,2022
09-23-2022,7.01,42.43,HOLD,-0.99,,2022
09-22-2022,7.08,43.02,HOLD,-6.47,,2022
09-21-2022,7.57,47.32,HOLD,1.07,,2022
09-20-2022,7.49,46.51,HOLD,0.81,,2022
09-19-2022,7.43,45.93,HOLD,-2.88,,2022
09-16-2022,7.65,47.69,HOLD,-9.68,,2022
09-15-2022,8.47,54.98,HOLD,3.42,,2022
09-14-2022,8.19,52.68,HOLD,8.05,,2022
09-13-2022,7.58,47.25,HOLD,-6.19,,2022
