Date,Price,RSI,STATUS,D%Change,YTD%Change,Y%Change
01-27-2023,109.02,67.91,HOLD,0.24,8.12,14.37
01-26-2023,108.76,67.30,HOLD,1.66,7.86,13.79
01-25-2023,106.98,62.85,HOLD,0.32,6.10,10.28
01-24-2023,106.64,61.93,HOLD,0.40,5.76,8.71
01-23-2023,106.21,60.79,HOLD,1.11,5.34,10.28
01-20-2023,105.04,57.58,HOLD,0.75,4.18,9.74
01-19-2023,104.26,55.31,HOLD,-0.70,3.40,7.63
01-18-2023,105.00,58.04,HOLD,-1.64,4.14,7.44
01-17-2023,106.75,65.09,HOLD,-0.45,5.87,6.62
01-13-2023,107.23,67.17,HOLD,1.30,6.35,4.72
01-12-2023,105.85,64.11,HOLD,-0.42,4.98,1.91
01-11-2023,106.30,65.98,HOLD,0.28,5.42,2.17
01-10-2023,106.00,65.35,HOLD,1.20,5.13,-0.03
01-09-2023,104.74,62.69,HOLD,-1.83,3.88,-2.63
01-06-2023,106.69,70.48,HOLD,2.16,5.81,-4.00
01-05-2023,104.43,65.92,HOLD,-0.03,3.57,-5.44
01-04-2023,104.46,66.05,HOLD,3.60,3.60,-8.56
01-03-2023,100.83,56.80,HOLD,1.64,0.00,-13.58
12-30-2022,99.20,51.26,HOLD,-0.57,,0.00
12-29-2022,99.77,53.49,HOLD,1.19,,0.00
12-28-2022,98.60,49.29,HOLD,-0.60,,0.00
12-27-2022,99.20,51.50,HOLD,0.95,,0.00
12-23-2022,98.27,48.15,HOLD,0.52,,0.00
12-22-2022,97.76,46.27,HOLD,-0.92,,0.00
12-21-2022,98.67,49.24,HOLD,0.68,,0.00
12-20-2022,98.00,46.91,HOLD,-0.31,,0.00
12-19-2022,98.30,47.82,HOLD,-0.54,,0.00
12-16-2022,98.83,49.40,HOLD,-1.16,,0.00
12-15-2022,99.99,52.95,HOLD,-2.15,,0.00
12-14-2022,102.19,60.63,HOLD,0.08,,0.00
12-13-2022,102.11,60.44,HOLD,-0.57,,0.00
12-12-2022,102.70,62.54,HOLD,0.89,,0.00
12-09-2022,101.79,60.58,HOLD,-1.88,,0.00
12-08-2022,103.74,67.65,HOLD,1.84,,0.00
12-07-2022,101.87,63.90,HOLD,-0.21,,0.00
12-06-2022,102.08,64.68,HOLD,-1.42,,0.00
12-05-2022,103.55,70.28,HOLD,-1.43,,0.00
12-02-2022,105.05,76.56,SELL,1.63,,0.00
12-01-2022,103.37,74.16,SELL,1.14,,0.00
11-30-2022,102.20,72.33,HOLD,3.59,,0.00
11-29-2022,98.66,65.43,HOLD,0.00,,0.00
11-28-2022,98.66,65.43,HOLD,-0.90,,0.00
11-25-2022,99.56,69.21,HOLD,0.04,,0.00
11-23-2022,99.52,69.14,HOLD,1.11,,0.00
11-22-2022,98.43,67.15,HOLD,0.11,,0.00
11-21-2022,98.32,66.95,HOLD,0.38,,0.00
11-18-2022,97.95,66.32,HOLD,1.01,,0.00
11-17-2022,96.97,64.64,HOLD,-0.10,,0.00
11-16-2022,97.07,64.94,HOLD,-0.78,,0.00
11-15-2022,97.83,67.19,HOLD,0.42,,0.00
11-14-2022,97.42,66.61,HOLD,0.04,,0.00
11-11-2022,97.38,66.56,HOLD,1.16,,0.00
11-10-2022,96.26,65.11,HOLD,5.05,,0.00
11-09-2022,91.63,58.11,HOLD,-1.21,,0.00
11-08-2022,92.75,60.85,HOLD,2.54,,0.00
11-07-2022,90.45,56.99,HOLD,-1.53,,0.00
11-04-2022,91.86,60.38,HOLD,8.48,,0.00
11-03-2022,84.68,44.84,HOLD,0.12,,0.00
11-02-2022,84.58,44.56,HOLD,-2.89,,0.00
11-01-2022,87.10,50.60,HOLD,0.59,,0.00
10-31-2022,86.59,49.31,HOLD,-0.59,,0.00
10-28-2022,87.10,50.53,HOLD,2.13,,0.00
10-27-2022,85.28,46.09,HOLD,-0.71,,0.00
10-26-2022,85.89,47.42,HOLD,0.80,,0.00
10-25-2022,85.21,45.81,HOLD,1.73,,0.00
10-24-2022,83.76,42.30,HOLD,-5.47,,0.00
10-21-2022,88.61,52.93,HOLD,2.10,,0.00
10-20-2022,86.79,48.41,HOLD,-0.83,,0.00
10-19-2022,87.52,50.21,HOLD,-1.62,,0.00
10-18-2022,88.96,53.86,HOLD,0.07,,0.00
10-17-2022,88.90,53.73,HOLD,2.93,,0.00
10-14-2022,86.37,47.98,HOLD,-3.36,,0.00
10-13-2022,89.37,55.59,HOLD,2.88,,0.00
10-12-2022,86.87,49.37,HOLD,0.77,,0.00
10-11-2022,86.21,47.57,HOLD,-0.98,,0.00
10-10-2022,87.06,49.69,HOLD,0.03,,0.00
10-07-2022,87.03,49.61,HOLD,-2.60,,0.00
10-06-2022,89.35,55.40,HOLD,-0.85,,0.00
10-05-2022,90.12,57.47,HOLD,1.82,,0.00
10-04-2022,88.51,54.15,HOLD,3.38,,0.00
10-03-2022,85.62,47.28,HOLD,1.61,,0.00
09-30-2022,84.26,43.59,HOLD,-2.67,,0.00
09-29-2022,86.57,49.00,HOLD,-0.62,,0.00
09-28-2022,87.11,50.36,HOLD,3.36,,0.00
09-27-2022,84.28,42.63,HOLD,-0.62,,0.00
09-26-2022,84.81,43.82,HOLD,0.76,,0.00
09-23-2022,84.17,42.01,HOLD,-0.63,,0.00
09-22-2022,84.70,43.07,HOLD,-4.40,,0.00
09-21-2022,88.60,52.12,HOLD,-2.41,,0.00
09-20-2022,90.79,58.54,HOLD,-1.47,,0.00
09-19-2022,92.14,62.97,HOLD,0.91,,0.00
09-16-2022,91.31,61.30,HOLD,-0.99,,0.00
09-15-2022,92.22,64.25,HOLD,-0.52,,0.00
09-14-2022,92.70,65.81,HOLD,5.53,,0.00
09-13-2022,87.84,55.74,HOLD,-1.38,,0.00
09-12-2022,89.07,59.88,HOLD,0.43,,0.00
09-09-2022,88.69,59.01,HOLD,-0.86,,0.00
09-08-2022,89.46,61.53,HOLD,1.30,,0.00
09-07-2022,88.31,59.11,HOLD,4.48,,0.00
09-06-2022,84.52,49.33,HOLD,1.90,,0.00
09-02-2022,82.94,44.16,HOLD,-2.88,,0.00
09-01-2022,85.40,51.80,HOLD,1.58,,0.00
08-31-2022,84.07,47.21,HOLD,0.79,,0.00
08-30-2022,83.41,44.79,HOLD,-0.84,,0.00
08-29-2022,84.12,46.94,HOLD,0.07,,0.00
08-26-2022,84.06,46.74,HOLD,-3.81,,0.00
08-25-2022,87.39,58.05,HOLD,1.56,,0.00
08-24-2022,86.05,53.88,HOLD,1.61,,0.00
08-23-2022,84.69,49.12,HOLD,-0.31,,0.00
08-22-2022,84.95,50.03,HOLD,-2.27,,0.00
08-19-2022,86.92,57.61,HOLD,-1.84,,0.00
08-18-2022,88.55,65.19,HOLD,0.23,,0.00
08-17-2022,88.35,64.66,HOLD,-1.17,,0.00
08-16-2022,89.40,69.84,HOLD,0.27,,0.00
08-15-2022,89.16,69.32,HOLD,0.96,,0.00
