Date,Price,RSI,STATUS,D%Change,YTD%Change,Year
01-10-2023,29.23,63.82,HOLD,5.94,15.58,2023
01-09-2023,27.59,56.43,HOLD,4.35,9.09,2023
01-06-2023,26.44,49.75,HOLD,3.73,4.55,2023
01-05-2023,25.49,43.05,HOLD,-1.32,0.79,2023
01-04-2023,25.83,45.05,HOLD,2.14,2.14,2023
01-03-2023,25.29,41.01,HOLD,-1.13,0.00,2023
12-30-2022,25.58,42.57,HOLD,-0.08,,2022
12-29-2022,25.60,42.68,HOLD,3.56,,2022
12-28-2022,24.72,36.33,HOLD,-2.25,,2022
12-27-2022,25.29,38.92,HOLD,-2.43,,2022
12-23-2022,25.92,42.00,HOLD,-1.67,,2022
12-22-2022,26.36,44.26,HOLD,-2.59,,2022
12-21-2022,27.06,48.10,HOLD,1.65,,2022
12-20-2022,26.62,45.33,HOLD,0.15,,2022
12-19-2022,26.58,45.09,HOLD,-5.31,,2022
12-16-2022,28.07,53.43,HOLD,-0.81,,2022
12-15-2022,28.30,54.89,HOLD,-1.67,,2022
12-14-2022,28.78,57.95,HOLD,0.66,,2022
12-13-2022,28.59,57.07,HOLD,2.73,,2022
12-12-2022,27.83,53.45,HOLD,3.88,,2022
12-09-2022,26.79,47.87,HOLD,-1.65,,2022
12-08-2022,27.24,50.29,HOLD,2.37,,2022
12-07-2022,26.61,46.79,HOLD,-0.75,,2022
12-06-2022,26.81,47.78,HOLD,1.98,,2022
12-05-2022,26.29,44.96,HOLD,-2.63,,2022
12-02-2022,27.00,48.27,HOLD,-3.26,,2022
12-01-2022,27.91,52.89,HOLD,2.72,,2022
11-30-2022,27.17,49.22,HOLD,4.58,,2022
11-29-2022,25.98,42.53,HOLD,-0.92,,2022
11-28-2022,26.22,43.60,HOLD,-4.41,,2022
11-25-2022,27.43,49.46,HOLD,-1.22,,2022
11-23-2022,27.77,51.26,HOLD,1.91,,2022
11-22-2022,27.25,48.61,HOLD,1.72,,2022
11-21-2022,26.79,46.20,HOLD,-1.72,,2022
11-18-2022,27.26,48.35,HOLD,-4.25,,2022
11-17-2022,28.47,54.39,HOLD,0.35,,2022
11-16-2022,28.37,53.94,HOLD,-2.27,,2022
11-15-2022,29.03,57.34,HOLD,3.57,,2022
11-14-2022,28.03,53.19,HOLD,-0.99,,2022
11-11-2022,28.31,54.57,HOLD,0.43,,2022
11-10-2022,28.19,54.10,HOLD,8.21,,2022
11-09-2022,26.05,44.50,HOLD,-11.12,,2022
11-08-2022,29.31,63.19,HOLD,1.56,,2022
11-07-2022,28.86,61.10,HOLD,2.01,,2022
11-04-2022,28.29,58.31,HOLD,6.43,,2022
11-03-2022,26.58,47.90,HOLD,-3.17,,2022
11-02-2022,27.45,54.30,HOLD,-0.90,,2022
11-01-2022,27.70,56.31,HOLD,0.14,,2022
10-31-2022,27.66,56.07,HOLD,0.14,,2022
10-28-2022,27.62,55.85,HOLD,4.42,,2022
10-27-2022,26.45,48.65,HOLD,-1.01,,2022
10-26-2022,26.72,50.41,HOLD,0.23,,2022
10-25-2022,26.66,50.04,HOLD,3.25,,2022
10-24-2022,25.82,44.63,HOLD,-0.96,,2022
10-21-2022,26.07,46.01,HOLD,2.32,,2022
10-20-2022,25.48,42.09,HOLD,0.55,,2022
10-19-2022,25.34,41.15,HOLD,0.40,,2022
10-18-2022,25.24,40.51,HOLD,0.36,,2022
10-17-2022,25.15,39.96,HOLD,4.10,,2022
10-14-2022,24.16,33.75,HOLD,-6.17,,2022
10-13-2022,25.75,39.91,HOLD,4.08,,2022
10-12-2022,24.74,32.66,HOLD,-1.79,,2022
10-11-2022,25.19,34.37,HOLD,-1.49,,2022
10-10-2022,25.57,35.85,HOLD,-4.55,,2022
10-07-2022,26.79,41.12,HOLD,-5.87,,2022
10-06-2022,28.46,50.56,HOLD,0.85,,2022
10-05-2022,28.22,49.00,HOLD,-0.28,,2022
10-04-2022,28.30,49.48,HOLD,4.70,,2022
10-03-2022,27.03,40.87,HOLD,3.05,,2022
09-30-2022,26.23,34.32,HOLD,-1.54,,2022
09-29-2022,26.64,36.23,HOLD,-2.88,,2022
09-28-2022,27.43,40.24,HOLD,3.78,,2022
09-27-2022,26.43,31.31,HOLD,0.65,,2022
09-26-2022,26.26,29.65,BUY,-1.06,,2022
09-23-2022,26.54,30.78,HOLD,-2.14,,2022
09-22-2022,27.12,33.24,HOLD,-2.62,,2022
09-21-2022,27.85,36.65,HOLD,0.91,,2022
09-20-2022,27.60,34.51,HOLD,-1.43,,2022
09-19-2022,28.00,36.33,HOLD,1.60,,2022
09-16-2022,27.56,32.70,HOLD,-0.65,,2022
09-15-2022,27.74,33.43,HOLD,-1.49,,2022
09-14-2022,28.16,35.11,HOLD,0.00,,2022
09-13-2022,28.16,35.11,HOLD,-3.53,,2022
09-12-2022,29.19,39.30,HOLD,1.00,,2022
09-09-2022,28.90,37.34,HOLD,2.52,,2022
09-08-2022,28.19,32.40,HOLD,0.68,,2022
09-07-2022,28.00,31.05,HOLD,0.65,,2022
09-06-2022,27.82,29.81,BUY,0.54,,2022
09-02-2022,27.67,28.83,BUY,-0.43,,2022
09-01-2022,27.79,29.13,BUY,-5.06,,2022
08-31-2022,29.27,33.13,HOLD,-1.51,,2022
08-30-2022,29.72,34.47,HOLD,-0.44,,2022
08-29-2022,29.85,34.85,HOLD,-2.03,,2022
08-26-2022,30.47,36.62,HOLD,-4.63,,2022
08-25-2022,31.95,41.29,HOLD,3.13,,2022
08-24-2022,30.98,36.36,HOLD,0.06,,2022
08-23-2022,30.96,36.25,HOLD,0.62,,2022
08-22-2022,30.77,35.33,HOLD,-4.56,,2022
08-19-2022,32.24,39.42,HOLD,-3.70,,2022
08-18-2022,33.48,43.34,HOLD,0.00,,2022
08-17-2022,33.48,43.34,HOLD,-2.93,,2022
08-16-2022,34.49,46.59,HOLD,-2.29,,2022
08-15-2022,35.30,49.35,HOLD,2.83,,2022
08-12-2022,34.33,45.78,HOLD,5.02,,2022
08-11-2022,32.69,39.03,HOLD,-2.80,,2022
08-10-2022,33.63,41.80,HOLD,4.18,,2022
